timestamp,latitude,longitude,speed,heading,pax_load,delay_s
155,47.32081,5.18747,78.0,91.4,25.4,0.0
156,47.320792,5.188503,78.0,91.4,25.5,0.0
157,47.320775,5.189537,78.0,91.4,25.5,0.0
158,47.320757,5.19057,78.0,91.4,25.5,0.0
159,47.32074,5.191603,78.0,91.4,25.5,0.0
160,47.320723,5.192637,78.0,91.4,25.5,0.0
161,47.320705,5.19367,78.0,91.4,25.5,0.0
162,47.320688,5.194703,78.0,91.4,25.5,0.0
163,47.320671,5.195737,78.0,91.4,25.5,0.0
164,47.320653,5.19677,78.0,91.4,25.5,0.0
165,47.320636,5.197803,78.0,91.4,25.5,0.0
166,47.320619,5.198837,78.0,91.4,25.5,0.0
167,47.320601,5.19987,78.0,91.4,25.5,0.0
168,47.320584,5.200904,78.0,91.4,25.5,0.0
169,47.320567,5.201937,78.0,91.4,25.5,0.0
170,47.320549,5.20297,78.0,91.4,25.5,0.0
171,47.320532,5.204004,78.0,91.4,25.6,0.0
172,47.320514,5.205037,78.0,91.4,25.6,0.0
173,47.320497,5.20607,78.0,91.4,25.6,0.0
174,47.32048,5.207104,78.0,91.4,25.6,0.0
175,47.320462,5.208137,78.0,91.4,25.6,0.0
176,47.320445,5.20917,78.0,91.4,25.6,0.0
177,47.320428,5.210204,78.0,91.4,25.6,0.0
178,47.32041,5.211237,78.0,91.4,25.6,0.0
179,47.320393,5.21227,78.0,91.4,25.6,0.0
180,47.320376,5.213304,78.0,91.4,25.6,0.0
181,47.320358,5.214337,78.0,91.4,25.6,0.0
182,47.320341,5.21537,78.0,91.4,25.6,0.0
183,47.320323,5.216404,78.0,91.4,25.6,0.0
184,47.320306,5.217437,78.0,91.4,25.6,0.0
185,47.320289,5.218471,78.0,91.4,25.7,0.0
186,47.320271,5.219504,78.0,91.4,25.7,0.0
187,47.320254,5.220537,78.0,91.4,25.7,0.0
188,47.320237,5.221571,78.0,91.4,25.7,0.0
189,47.320219,5.222604,78.0,91.4,25.7,0.0
190,47.320202,5.223637,78.0,91.4,25.7,0.0
191,47.320185,5.224671,78.0,91.4,25.7,0.0
192,47.320167,5.225704,78.0,91.4,25.7,0.0
193,47.32015,5.226737,78.0,91.4,25.7,0.0
194,47.320133,5.227771,78.0,91.4,25.7,0.0
195,47.320115,5.228804,78.0,91.4,25.7,0.0
196,47.320098,5.229837,78.01,91.4,25.7,0.0
197,47.32008,5.230871,78.01,91.4,25.7,0.0
198,47.320063,5.231904,78.01,91.4,25.8,0.0
199,47.320046,5.232938,78.01,91.4,25.8,0.0
200,47.320028,5.233971,78.01,91.4,25.8,0.0
201,47.320011,5.235004,78.01,91.4,25.8,0.0
202,47.319994,5.236038,78.01,91.4,25.8,0.0
203,47.319976,5.237071,78.01,91.4,25.8,0.0
204,47.319959,5.238104,78.01,91.4,25.8,0.0
205,47.319942,5.239138,78.01,91.4,25.8,0.0
206,47.319924,5.240171,78.01,91.4,25.8,0.0
207,47.319907,5.241204,78.01,91.4,25.8,0.0
208,47.31989,5.242238,78.01,91.4,25.8,0.0
209,47.319872,5.243271,78.01,91.4,25.8,0.0
210,47.319855,5.244304,78.01,91.4,25.9,0.0
211,47.319837,5.245338,78.01,91.4,25.9,0.0
212,47.31982,5.246371,78.01,91.4,25.9,0.0
213,47.319803,5.247404,78.01,91.4,25.9,0.0
214,47.319785,5.248438,78.01,91.4,25.9,0.0
215,47.319768,5.249471,78.01,91.4,25.9,0.0
216,47.319751,5.250505,78.01,91.4,25.9,0.0
217,47.319733,5.251538,78.01,91.4,25.9,0.0
218,47.319716,5.252571,78.01,91.4,25.9,0.0
219,47.319699,5.253605,78.01,91.4,25.9,0.0
220,47.319681,5.254638,78.01,91.4,25.9,0.0
221,47.319664,5.255671,78.01,91.4,25.9,0.0
222,47.319647,5.256705,78.01,91.4,26.0,0.0
223,47.319629,5.257738,78.01,91.4,26.0,0.0
224,47.319612,5.258771,78.01,91.4,26.0,0.0
225,47.319594,5.259805,78.01,91.4,26.0,0.0
226,47.319577,5.260838,78.01,91.4,26.0,0.0
227,47.31956,5.261871,78.01,91.4,26.0,0.0
228,47.319542,5.262905,78.01,91.4,26.0,0.0
229,47.319525,5.263938,78.01,91.4,26.0,0.0
230,47.319508,5.264971,78.01,91.4,26.0,0.0
231,47.31949,5.266005,78.01,91.4,26.0,0.0
232,47.319473,5.267038,78.01,91.4,26.0,0.0
233,47.319456,5.268072,78.01,91.4,26.1,0.0
234,47.319438,5.269105,78.01,91.4,26.1,0.0
235,47.319421,5.270138,78.01,91.4,26.1,0.0
236,47.319404,5.271172,78.01,91.4,26.1,0.0
237,47.319386,5.272205,78.01,91.4,26.1,0.0
238,47.319369,5.273238,78.01,91.4,26.1,0.0
239,47.319351,5.274272,78.01,91.4,26.1,0.0
240,47.319334,5.275305,78.01,91.4,26.1,0.0
241,47.319317,5.276338,78.01,91.4,26.1,0.0
242,47.319299,5.277372,78.01,91.4,26.1,0.0
243,47.319282,5.278405,78.01,91.4,26.2,0.0
244,47.319265,5.279438,78.01,91.4,26.2,0.0
245,47.319247,5.280472,78.01,91.4,26.2,0.0
246,47.31923,5.281505,78.01,91.4,26.2,0.0
247,47.319213,5.282539,78.01,91.4,26.2,0.0
248,47.319195,5.283572,78.01,91.4,26.2,0.0
249,47.319178,5.284605,78.01,91.4,26.2,0.0
250,47.319161,5.285639,78.01,91.4,26.2,0.0
251,47.319143,5.286672,78.01,91.4,26.2,0.0
252,47.319126,5.287705,78.01,91.4,26.2,0.0
253,47.319108,5.288739,78.01,91.4,26.3,0.0
254,47.319091,5.289772,78.01,91.4,26.3,0.0
255,47.319074,5.290805,78.01,91.4,26.3,0.0
256,47.319056,5.291839,78.01,91.4,26.3,0.0
257,47.319039,5.292872,78.01,91.4,26.3,0.0
258,47.319022,5.293905,78.01,91.4,26.3,0.0
259,47.319004,5.294939,78.01,91.4,26.3,0.0
260,47.318987,5.295972,78.01,91.4,26.3,0.0
261,47.31897,5.297005,78.01,91.4,26.3,0.0
262,47.318952,5.298039,78.01,91.4,26.4,0.0
263,47.318935,5.299072,78.01,91.4,26.4,0.0
264,47.318918,5.300106,78.01,91.4,26.4,0.0
265,47.3189,5.301139,78.01,91.4,26.4,0.0
266,47.318883,5.302172,78.01,91.4,26.4,0.0
267,47.318865,5.303206,78.01,91.4,26.4,0.0
268,47.318848,5.304239,78.01,91.4,26.4,0.0
269,47.318831,5.305272,78.01,91.4,26.4,0.0
270,47.318813,5.306306,78.01,91.4,26.4,0.0
271,47.318796,5.307339,78.01,91.4,26.4,0.0
272,47.318779,5.308372,78.01,91.4,26.5,0.0
273,47.318761,5.309406,78.01,91.4,26.5,0.0
274,47.318744,5.310439,78.01,91.4,26.5,0.0
275,47.318727,5.311472,78.01,91.4,26.5,0.0
276,47.318709,5.312506,78.01,91.4,26.5,0.0
277,47.318692,5.313539,78.01,91.4,26.5,0.0
278,47.318674,5.314572,78.01,91.4,26.5,0.0
279,47.318657,5.315606,78.01,91.4,26.5,0.0
280,47.31864,5.316639,78.01,91.4,26.6,0.0
281,47.318622,5.317673,78.01,91.4,26.6,0.0
282,47.318605,5.318706,78.01,91.4,26.6,0.0
283,47.318588,5.319739,78.01,91.4,26.6,0.0
284,47.31857,5.320773,78.01,91.4,26.6,0.0
285,47.318553,5.321806,78.01,91.4,26.6,0.0
286,47.318536,5.322839,78.01,91.4,26.6,0.0
287,47.318518,5.323873,78.01,91.4,26.6,0.0
288,47.318501,5.324906,78.01,91.4,26.6,0.0
289,47.318484,5.325939,78.01,91.4,26.7,0.0
290,47.318466,5.326973,78.01,91.4,26.7,0.0
291,47.318449,5.328006,78.01,91.4,26.7,0.0
292,47.318431,5.329039,78.01,91.4,26.7,0.0
293,47.318414,5.330073,78.01,91.4,26.7,0.0
294,47.318397,5.331106,78.01,91.4,26.7,0.0
295,47.318379,5.33214,78.01,91.4,26.7,0.0
296,47.318362,5.333173,78.01,91.4,26.7,0.0
297,47.318345,5.334206,78.01,91.4,26.8,0.0
298,47.318327,5.33524,78.01,91.4,26.8,0.0
299,47.31831,5.336273,78.01,91.4,26.8,0.0
300,47.318293,5.337306,78.01,91.4,26.8,0.0
301,47.318275,5.33834,78.01,91.4,26.8,0.0
302,47.318258,5.339373,78.01,91.4,26.8,0.0
303,47.318241,5.340406,78.01,91.4,26.8,0.0
304,47.318223,5.34144,78.01,91.4,26.8,0.0
305,47.318206,5.342473,78.01,91.4,26.8,0.0
306,47.318188,5.343506,78.01,91.4,26.9,0.0
307,47.318171,5.34454,78.01,91.4,26.9,0.0
308,47.318154,5.345573,78.01,91.4,26.9,0.0
309,47.318136,5.346606,78.01,91.4,26.9,0.0
310,47.318119,5.34764,78.01,91.4,26.9,0.0
311,47.318102,5.348673,78.01,91.4,26.9,0.0
312,47.318084,5.349707,78.01,91.4,26.9,0.0
313,47.318067,5.35074,78.01,91.4,27.0,0.0
314,47.31805,5.351773,78.01,91.4,27.0,0.0
315,47.318032,5.352807,78.01,91.4,27.0,0.0
316,47.318015,5.35384,78.01,91.4,27.0,0.0
317,47.317998,5.354873,78.01,91.4,27.0,0.0
318,47.31798,5.355907,78.01,91.4,27.0,0.0
319,47.317963,5.35694,78.01,91.4,27.0,0.0
320,47.317945,5.357973,78.01,91.4,27.0,0.0
321,47.317928,5.359007,78.01,91.4,27.1,0.0
322,47.317911,5.36004,78.01,91.4,27.1,0.0
323,47.317893,5.361073,78.01,91.4,27.1,0.0
324,47.317876,5.362107,78.01,91.4,27.1,0.0
325,47.317859,5.36314,78.01,91.4,27.1,0.0
326,47.317841,5.364174,78.01,91.4,27.1,0.0
327,47.317824,5.365207,78.01,91.4,27.1,0.0
328,47.317807,5.36624,78.01,91.4,27.1,0.0
329,47.317789,5.367274,78.01,91.4,27.2,0.0
330,47.317772,5.368307,78.01,91.4,27.2,0.0
331,47.317755,5.36934,78.01,91.4,27.2,0.0
332,47.317737,5.370374,78.01,91.4,27.2,0.0
333,47.31772,5.371407,78.01,91.4,27.2,0.0
334,47.317702,5.37244,78.01,91.4,27.2,0.0
335,47.317685,5.373474,78.01,91.4,27.2,0.0
336,47.317668,5.374507,78.01,91.4,27.3,0.0
337,47.31765,5.37554,78.01,91.4,27.3,0.0
338,47.317633,5.376574,78.01,91.4,27.3,0.0
339,47.317616,5.377607,78.01,91.4,27.3,0.0
340,47.317598,5.37864,78.01,91.4,27.3,0.0
341,47.317581,5.379674,78.01,91.4,27.3,0.0
342,47.317564,5.380707,78.01,91.4,27.3,0.0
343,47.317546,5.381741,78.01,91.4,27.4,0.0
344,47.317529,5.382774,78.01,91.4,27.4,0.0
345,47.317512,5.383807,78.01,91.4,27.4,0.0
346,47.317494,5.384841,78.01,91.4,27.4,0.0
347,47.317477,5.385874,78.01,91.4,27.4,0.0
348,47.317459,5.386907,78.01,91.4,27.4,0.0
349,47.317442,5.387941,78.01,91.4,27.4,0.0
350,47.317425,5.388974,78.01,91.4,27.5,0.0
351,47.317407,5.390007,78.01,91.4,27.5,0.0
352,47.31739,5.391041,78.01,91.4,27.5,0.0
353,47.317373,5.392074,78.01,91.4,27.5,0.0
354,47.317355,5.393107,78.01,91.4,27.5,0.0
355,47.317338,5.394141,78.01,91.4,27.5,0.0
356,47.317321,5.395174,78.01,91.4,27.5,0.0
357,47.317303,5.396207,78.01,91.4,27.6,0.0
358,47.317286,5.397241,78.01,91.4,27.6,0.0
359,47.317268,5.398274,78.01,91.4,27.6,0.0
360,47.317251,5.399308,78.01,91.4,27.6,0.0
361,47.317234,5.400341,78.01,91.4,27.6,0.0
362,47.317216,5.401374,78.01,91.4,27.6,0.0
363,47.317199,5.402408,78.01,91.4,27.6,0.0
364,47.317182,5.403441,78.01,91.4,27.7,0.0
365,47.317164,5.404474,78.01,91.4,27.7,0.0
366,47.317147,5.405508,78.01,91.4,27.7,0.0
367,47.31713,5.406541,78.01,91.4,27.7,0.0
368,47.317112,5.407574,78.01,91.4,27.7,0.0
369,47.317095,5.408608,78.01,91.4,27.7,0.0
370,47.317078,5.409641,78.01,91.4,27.7,0.0
371,47.31706,5.410674,78.01,91.4,27.8,0.0
372,47.317043,5.411708,78.01,91.4,27.8,0.0
373,47.317025,5.412741,78.01,91.4,27.8,0.0
374,47.317008,5.413775,78.01,91.4,27.8,0.0
375,47.316991,5.414808,78.01,91.4,27.8,0.0
376,47.316973,5.415841,78.01,91.4,27.8,0.0
377,47.316956,5.416875,78.01,91.4,27.9,0.0
378,47.316939,5.417908,78.01,91.4,27.9,0.0
379,47.316921,5.418941,78.01,91.4,27.9,0.0
380,47.316904,5.419975,78.01,91.4,27.9,0.0
381,47.316887,5.421008,78.01,91.4,27.9,0.0
382,47.316869,5.422041,78.01,91.4,27.9,0.0
383,47.316852,5.423075,78.01,91.4,27.9,0.0
384,47.316835,5.424108,78.01,91.4,28.0,0.0
385,47.316817,5.425141,78.01,91.4,28.0,0.0
386,47.3168,5.426175,78.01,91.4,28.0,0.0
387,47.316782,5.427208,78.01,91.4,28.0,0.0
388,47.316765,5.428241,78.01,91.4,28.0,0.0
389,47.316748,5.429275,78.01,91.4,28.0,0.0
390,47.31673,5.430308,78.01,91.4,28.1,0.0
391,47.316713,5.431342,78.01,91.4,28.1,0.0
392,47.316696,5.432375,78.01,91.4,28.1,0.0
393,47.316678,5.433408,78.01,91.4,28.1,0.0
394,47.316661,5.434442,78.01,91.4,28.1,0.0
395,47.316644,5.435475,78.01,91.4,28.1,0.0
396,47.316626,5.436508,78.01,91.4,28.2,0.0
397,47.316609,5.437542,78.01,91.4,28.2,0.0
398,47.316592,5.438575,78.01,91.4,28.2,0.0
399,47.316574,5.439608,78.01,91.4,28.2,0.0
400,47.316557,5.440642,78.01,91.4,28.2,0.0
401,47.316539,5.441675,78.01,91.4,28.2,0.0
402,47.316522,5.442708,78.01,91.4,28.2,0.0
403,47.316505,5.443742,78.01,91.4,28.3,0.0
404,47.316487,5.444775,78.01,91.4,28.3,0.0
405,47.31647,5.445808,78.01,91.4,28.3,0.0
406,47.316453,5.446842,78.01,91.4,28.3,0.0
407,47.316435,5.447875,78.01,91.4,28.3,0.0
408,47.316418,5.448909,78.01,91.4,28.3,0.0
409,47.316401,5.449942,78.01,91.4,28.4,0.0
410,47.316383,5.450975,78.01,91.4,28.4,0.0
411,47.316366,5.452009,78.01,91.4,28.4,0.0
412,47.316349,5.453042,78.01,91.4,28.4,0.0
413,47.316331,5.454075,78.01,91.4,28.4,0.0
414,47.316314,5.455109,78.01,91.4,28.4,0.0
415,47.316296,5.456142,78.01,91.4,28.5,0.0
416,47.316279,5.457175,78.01,91.4,28.5,0.0
417,47.316262,5.458209,78.01,91.4,28.5,0.0
418,47.316244,5.459242,78.01,91.4,28.5,0.0
419,47.316227,5.460275,78.01,91.4,28.5,0.0
420,47.31621,5.461309,78.01,91.4,28.5,0.0
421,47.316192,5.462342,78.01,91.4,28.6,0.0
422,47.316175,5.463376,78.01,91.4,28.6,0.0
423,47.316158,5.464409,78.01,91.4,28.6,0.0
424,47.31614,5.465442,78.01,91.4,28.6,0.0
425,47.316123,5.466476,78.01,91.4,28.6,0.0
426,47.316106,5.467509,78.01,91.4,28.7,0.0
427,47.316088,5.468542,78.01,91.4,28.7,0.0
428,47.316071,5.469576,78.01,91.4,28.7,0.0
429,47.316053,5.470609,78.01,91.4,28.7,0.0
430,47.316036,5.471642,78.01,91.4,28.7,0.0
431,47.316019,5.472676,78.01,91.4,28.7,0.0
432,47.316001,5.473709,78.01,91.4,28.8,0.0
433,47.315984,5.474742,78.01,91.4,28.8,0.0
434,47.315967,5.475776,78.01,91.4,28.8,0.0
435,47.315949,5.476809,78.01,91.4,28.8,0.0
436,47.315932,5.477842,78.01,91.4,28.8,0.0
437,47.315915,5.478876,78.01,91.4,28.8,0.0
438,47.315897,5.479909,78.01,91.4,28.9,0.0
439,47.31588,5.480943,78.01,91.4,28.9,0.0
440,47.315863,5.481976,78.01,91.4,28.9,0.0
441,47.315845,5.483009,78.01,91.4,28.9,0.0
442,47.315828,5.484043,78.01,91.4,28.9,0.0
443,47.31581,5.485076,78.01,91.4,29.0,0.0
444,47.315793,5.486109,78.01,91.4,29.0,0.0
445,47.315776,5.487143,78.01,91.4,29.0,0.0
446,47.315758,5.488176,78.01,91.4,29.0,0.0
447,47.315741,5.489209,78.01,91.4,29.0,0.0
448,47.315724,5.490243,78.01,91.4,29.0,0.0
449,47.315706,5.491276,78.01,91.4,29.1,0.0
450,47.315689,5.492309,78.01,91.4,29.1,0.0
451,47.315672,5.493343,78.01,91.4,29.1,0.0
452,47.315654,5.494376,78.01,91.4,29.1,0.0
453,47.315637,5.49541,78.01,91.4,29.1,0.0
454,47.315619,5.496443,78.01,91.4,29.2,0.0
455,47.315602,5.497476,78.01,91.4,29.2,0.0
456,47.315585,5.49851,78.01,91.4,29.2,0.0
457,47.315567,5.499543,78.01,91.4,29.2,0.0
458,47.31555,5.500576,78.01,91.4,29.2,0.0
459,47.315533,5.50161,78.01,91.4,29.2,0.0
460,47.315515,5.502643,78.01,91.4,29.3,0.0
461,47.315498,5.503676,78.01,91.4,29.3,0.0
462,47.315481,5.50471,78.01,91.4,29.3,0.0
463,47.315463,5.505743,78.01,91.4,29.3,0.0
464,47.315446,5.506776,78.01,91.4,29.3,0.0
465,47.315429,5.50781,78.01,91.4,29.4,0.0
466,47.315411,5.508843,78.01,91.4,29.4,0.0
467,47.315394,5.509876,78.01,91.4,29.4,0.0
468,47.315376,5.51091,78.01,91.4,29.4,0.0
469,47.315359,5.511943,78.01,91.4,29.4,0.0
470,47.315342,5.512977,78.01,91.4,29.5,0.0
471,47.315324,5.51401,78.01,91.4,29.5,0.0
472,47.315307,5.515043,78.01,91.4,29.5,0.0
473,47.31529,5.516077,78.01,91.4,29.5,0.0
474,47.315272,5.51711,78.01,91.4,29.5,0.0
475,47.315255,5.518143,78.01,91.4,29.5,0.0
476,47.315238,5.519177,78.01,91.4,29.6,0.0
477,47.31522,5.52021,78.01,91.4,29.6,0.0
478,47.315203,5.521243,78.01,91.4,29.6,0.0
479,47.315186,5.522277,78.01,91.4,29.6,0.0
480,47.315168,5.52331,78.01,91.4,29.6,0.0
481,47.315151,5.524343,78.01,91.4,29.7,0.0
482,47.315133,5.525377,78.01,91.4,29.7,0.0
483,47.315116,5.52641,78.01,91.4,29.7,0.0
484,47.315099,5.527443,78.01,91.4,29.7,0.0
485,47.315081,5.528477,78.01,91.4,29.7,0.0
486,47.315064,5.52951,78.01,91.4,29.8,0.0
487,47.315047,5.530544,78.01,91.4,29.8,0.0
488,47.315029,5.531577,78.01,91.4,29.8,0.0
489,47.315012,5.53261,78.01,91.4,29.8,0.0
490,47.314995,5.533644,78.01,91.4,29.8,0.0
491,47.314977,5.534677,78.01,91.4,29.9,0.0
492,47.31496,5.53571,78.01,91.4,29.9,0.0
493,47.314943,5.536744,78.01,91.4,29.9,0.0
494,47.314925,5.537777,78.01,91.4,29.9,0.0
495,47.314908,5.53881,78.01,91.4,29.9,0.0
496,47.31489,5.539844,78.01,91.4,30.0,0.0
497,47.314873,5.540877,78.01,91.4,30.0,0.0
