timestamp,latitude,longitude,speed,heading,pax_load,delay_s
35,48.884792,2.398782,86.99,72.6,49.7,5.0
36,48.885026,2.399915,86.99,72.6,49.7,5.0
37,48.885261,2.401049,86.99,72.6,49.7,5.0
38,48.885495,2.402183,86.99,72.6,49.6,5.0
39,48.885729,2.403317,86.99,72.6,49.6,5.0
40,48.885963,2.40445,86.99,72.6,49.6,5.0
41,48.886197,2.405584,86.98,72.6,49.5,5.0
42,48.886431,2.406718,86.98,72.6,49.5,5.0
43,48.886665,2.407852,86.98,72.6,49.5,5.0
44,48.886899,2.408985,86.98,72.6,49.4,5.0
45,48.887133,2.410119,86.98,72.6,49.4,5.0
46,48.887367,2.411253,86.98,72.6,49.3,5.0
47,48.887601,2.412387,86.98,72.6,49.3,4.0
48,48.887835,2.413521,86.98,72.6,49.3,4.0
49,48.888069,2.414654,86.98,72.6,49.2,4.0
50,48.888303,2.415788,86.98,72.6,49.2,4.0
51,48.888538,2.416922,86.98,72.6,49.2,4.0
52,48.888772,2.418056,86.98,72.6,49.1,4.0
53,48.889006,2.419189,86.98,72.6,49.1,4.0
54,48.88924,2.420323,86.98,72.6,49.0,4.0
55,48.889474,2.421457,86.98,72.6,49.0,4.0
56,48.889708,2.422591,86.98,72.6,49.0,4.0
57,48.889942,2.423724,86.98,72.6,48.9,4.0
58,48.890176,2.424858,86.98,72.6,48.9,4.0
59,48.89041,2.425992,86.98,72.6,48.9,4.0
60,48.890644,2.427126,86.98,72.6,48.8,4.0
61,48.890878,2.428259,86.98,72.6,48.8,4.0
62,48.891112,2.429393,86.98,72.6,48.7,4.0
63,48.891346,2.430527,86.98,72.6,48.7,4.0
64,48.89158,2.431661,86.98,72.6,48.7,4.0
65,48.891814,2.432794,86.98,72.6,48.6,3.0
66,48.892049,2.433928,86.98,72.6,48.6,3.0
67,48.892283,2.435062,86.98,72.6,48.6,3.0
68,48.892517,2.436196,86.97,72.6,48.5,3.0
69,48.892751,2.43733,86.97,72.6,48.5,3.0
70,48.892985,2.438463,86.97,72.6,48.5,3.0
71,48.893219,2.439597,86.97,72.6,48.4,3.0
72,48.893453,2.440731,86.97,72.6,48.4,3.0
73,48.893687,2.441865,86.97,72.6,48.3,3.0
74,48.893921,2.442998,86.97,72.6,48.3,3.0
75,48.894155,2.444132,86.97,72.6,48.3,3.0
76,48.894389,2.445266,86.97,72.6,48.2,3.0
77,48.894623,2.4464,86.97,72.6,48.2,3.0
78,48.894857,2.447533,86.97,72.6,48.2,3.0
79,48.895091,2.448667,86.97,72.6,48.1,3.0
80,48.895326,2.449801,86.97,72.6,48.1,3.0
81,48.89556,2.450935,86.97,72.6,48.1,3.0
82,48.895794,2.452068,86.97,72.6,48.0,3.0
83,48.896028,2.453202,86.97,72.6,48.0,3.0
84,48.896262,2.454336,86.97,72.6,47.9,2.0
85,48.896496,2.45547,86.97,72.6,47.9,2.0
86,48.89673,2.456603,86.97,72.6,47.9,2.0
87,48.896964,2.457737,86.97,72.6,47.8,2.0
88,48.897198,2.458871,86.97,72.6,47.8,2.0
89,48.897432,2.460005,86.97,72.6,47.8,2.0
90,48.897666,2.461139,86.97,72.6,47.7,2.0
91,48.8979,2.462272,86.97,72.6,47.7,2.0
92,48.898134,2.463406,86.97,72.6,47.6,2.0
93,48.898368,2.46454,86.97,72.6,47.6,2.0
94,48.898602,2.465674,86.97,72.6,47.6,2.0
95,48.898837,2.466807,86.96,72.6,47.5,2.0
96,48.899071,2.467941,86.96,72.6,47.5,2.0
97,48.899305,2.469075,86.96,72.6,47.5,2.0
98,48.899539,2.470209,86.96,72.6,47.4,2.0
99,48.899773,2.471342,86.96,72.6,47.4,2.0
100,48.900007,2.472476,86.96,72.6,47.4,2.0
101,48.900241,2.47361,86.96,72.6,47.3,2.0
102,48.900475,2.474744,86.96,72.6,47.3,2.0
103,48.900709,2.475877,86.96,72.6,47.3,1.0
104,48.900943,2.477011,86.96,72.6,47.2,1.0
105,48.901177,2.478145,86.96,72.6,47.2,1.0
106,48.901411,2.479279,86.96,72.6,47.1,1.0
107,48.901645,2.480412,86.96,72.6,47.1,1.0
108,48.901879,2.481546,86.96,72.6,47.1,1.0
109,48.902114,2.48268,86.96,72.6,47.0,1.0
110,48.902348,2.483814,86.96,72.6,47.0,1.0
111,48.902582,2.484947,86.96,72.6,47.0,1.0
112,48.902816,2.486081,86.96,72.6,46.9,1.0
113,48.90305,2.487215,86.96,72.6,46.9,1.0
114,48.903284,2.488349,86.96,72.6,46.9,1.0
115,48.903518,2.489483,86.96,72.6,46.8,1.0
116,48.903752,2.490616,86.96,72.6,46.8,1.0
117,48.903986,2.49175,86.96,72.6,46.7,1.0
118,48.90422,2.492884,86.96,72.6,46.7,1.0
119,48.904454,2.494018,86.96,72.6,46.7,1.0
120,48.904688,2.495151,86.96,72.6,46.6,1.0
121,48.904922,2.496285,86.96,72.6,46.6,0.0
122,48.905156,2.497419,86.95,72.6,46.6,0.0
123,48.90539,2.498553,86.95,72.6,46.5,0.0
124,48.905625,2.499686,86.95,72.6,46.5,0.0
125,48.905859,2.50082,86.95,72.6,46.5,0.0
126,48.906093,2.501954,86.95,72.6,46.4,0.0
127,48.906327,2.503088,86.95,72.6,46.4,0.0
128,48.906561,2.504221,86.95,72.6,46.4,0.0
129,48.906795,2.505355,86.95,72.6,46.3,0.0
130,48.907029,2.506489,86.95,72.6,46.3,0.0
131,48.907263,2.507623,86.95,72.6,46.2,0.0
132,48.907497,2.508756,86.95,72.6,46.2,0.0
133,48.907731,2.50989,86.95,72.6,46.2,0.0
134,48.907965,2.511024,86.95,72.6,46.1,0.0
135,48.908199,2.512158,86.95,72.6,46.1,0.0
136,48.908433,2.513292,86.95,72.6,46.1,0.0
137,48.908667,2.514425,86.95,72.6,46.0,0.0
138,48.908902,2.515559,86.95,72.6,46.0,0.0
139,48.909136,2.516693,86.95,72.6,46.0,0.0
140,48.90937,2.517827,86.95,72.6,45.9,0.0
141,48.909604,2.51896,86.95,72.6,45.9,0.0
142,48.909838,2.520094,86.95,72.6,45.9,0.0
143,48.910072,2.521228,86.95,72.6,45.8,0.0
144,48.910306,2.522362,86.95,72.6,45.8,0.0
145,48.91054,2.523495,86.95,72.6,45.7,0.0
146,48.910774,2.524629,86.95,72.6,45.7,0.0
147,48.911008,2.525763,86.95,72.6,45.7,0.0
148,48.911242,2.526897,86.95,72.6,45.6,0.0
149,48.911476,2.52803,86.94,72.6,45.6,0.0
150,48.91171,2.529164,86.94,72.6,45.6,0.0
151,48.911944,2.530298,86.94,72.6,45.5,0.0
152,48.912178,2.531432,86.94,72.6,45.5,0.0
153,48.912413,2.532565,86.94,72.6,45.5,0.0
154,48.912647,2.533699,86.94,72.6,45.4,0.0
155,48.912881,2.534833,86.94,72.6,45.4,0.0
156,48.913115,2.535967,86.94,72.6,45.4,0.0
157,48.913349,2.537101,86.94,72.6,45.3,0.0
158,48.913583,2.538234,86.94,72.6,45.3,0.0
159,48.913817,2.539368,86.94,72.6,45.2,0.0
160,48.914051,2.540502,86.94,72.6,45.2,0.0
161,48.914285,2.541636,86.94,72.6,45.2,0.0
162,48.914519,2.542769,86.94,72.6,45.1,0.0
163,48.914753,2.543903,86.94,72.6,45.1,0.0
164,48.914987,2.545037,86.94,72.6,45.1,0.0
165,48.915221,2.546171,86.94,72.6,45.0,0.0
166,48.915455,2.547304,86.94,72.6,45.0,0.0
167,48.91569,2.548438,86.94,72.6,45.0,0.0
168,48.915924,2.549572,86.94,72.6,44.9,0.0
169,48.916158,2.550706,86.94,72.6,44.9,0.0
170,48.916392,2.551839,86.94,72.6,44.9,0.0
171,48.916626,2.552973,86.94,72.6,44.8,0.0
172,48.91686,2.554107,86.94,72.6,44.8,0.0
173,48.917094,2.555241,86.94,72.6,44.8,0.0
174,48.917328,2.556374,86.94,72.6,44.7,0.0
175,48.917562,2.557508,86.94,72.6,44.7,0.0
176,48.917796,2.558642,86.93,72.6,44.7,0.0
177,48.91803,2.559776,86.93,72.6,44.6,0.0
178,48.918264,2.560909,86.93,72.6,44.6,0.0
179,48.918498,2.562043,86.93,72.6,44.5,0.0
180,48.918732,2.563177,86.93,72.6,44.5,0.0
181,48.918966,2.564311,86.93,72.6,44.5,0.0
182,48.919201,2.565445,86.93,72.6,44.4,0.0
183,48.919435,2.566578,86.93,72.6,44.4,0.0
184,48.919669,2.567712,86.93,72.6,44.4,0.0
185,48.919903,2.568846,86.93,72.6,44.3,0.0
186,48.920137,2.56998,86.93,72.6,44.3,0.0
187,48.920371,2.571113,86.93,72.6,44.3,0.0
188,48.920605,2.572247,86.93,72.6,44.2,0.0
189,48.920839,2.573381,86.93,72.6,44.2,0.0
190,48.921073,2.574515,86.93,72.6,44.2,0.0
191,48.921307,2.575648,86.93,72.6,44.1,0.0
192,48.921541,2.576782,86.93,72.6,44.1,0.0
193,48.921775,2.577916,86.93,72.6,44.1,0.0
194,48.922009,2.57905,86.93,72.6,44.0,0.0
195,48.922243,2.580183,86.93,72.6,44.0,0.0
196,48.922478,2.581317,86.93,72.6,44.0,0.0
197,48.922712,2.582451,86.93,72.6,43.9,0.0
198,48.922946,2.583585,86.93,72.6,43.9,0.0
199,48.92318,2.584718,86.93,72.6,43.9,0.0
200,48.923414,2.585852,86.93,72.6,43.8,0.0
201,48.923648,2.586986,86.93,72.6,43.8,0.0
202,48.923882,2.58812,86.93,72.6,43.7,0.0
203,48.924116,2.589254,86.92,72.6,43.7,0.0
204,48.92435,2.590387,86.92,72.6,43.7,0.0
205,48.924584,2.591521,86.92,72.6,43.6,0.0
206,48.924818,2.592655,86.92,72.6,43.6,0.0
207,48.925052,2.593789,86.92,72.6,43.6,0.0
208,48.925286,2.594922,86.92,72.6,43.5,0.0
209,48.92552,2.596056,86.92,72.6,43.5,0.0
210,48.925754,2.59719,86.92,72.6,43.5,0.0
211,48.925989,2.598324,86.92,72.6,43.4,0.0
212,48.926223,2.599457,86.92,72.6,43.4,0.0
213,48.926457,2.600591,86.92,72.6,43.4,0.0
214,48.926691,2.601725,86.92,72.6,43.3,0.0
215,48.926925,2.602859,86.92,72.6,43.3,0.0
216,48.927159,2.603992,86.92,72.6,43.3,0.0
217,48.927393,2.605126,86.92,72.6,43.2,0.0
218,48.927627,2.60626,86.92,72.6,43.2,0.0
219,48.927861,2.607394,86.92,72.6,43.2,0.0
220,48.928095,2.608527,86.92,72.6,43.1,0.0
221,48.928329,2.609661,86.92,72.6,43.1,0.0
222,48.928563,2.610795,86.92,72.6,43.1,0.0
223,48.928797,2.611929,86.92,72.6,43.0,0.0
224,48.929031,2.613062,86.92,72.6,43.0,0.0
225,48.929266,2.614196,86.92,72.6,43.0,0.0
226,48.9295,2.61533,86.92,72.6,42.9,0.0
227,48.929734,2.616464,86.92,72.6,42.9,0.0
228,48.929968,2.617598,86.92,72.6,42.9,0.0
229,48.930202,2.618731,86.92,72.6,42.8,0.0
230,48.930436,2.619865,86.91,72.6,42.8,0.0
231,48.93067,2.620999,86.91,72.6,42.8,0.0
232,48.930904,2.622133,86.91,72.6,42.7,0.0
233,48.931138,2.623266,86.91,72.6,42.7,0.0
234,48.931372,2.6244,86.91,72.6,42.7,0.0
235,48.931606,2.625534,86.91,72.6,42.6,0.0
236,48.93184,2.626668,86.91,72.6,42.6,0.0
237,48.932074,2.627801,86.91,72.6,42.6,0.0
238,48.932308,2.628935,86.91,72.6,42.5,0.0
239,48.932543,2.630069,86.91,72.6,42.5,0.0
240,48.932777,2.631203,86.91,72.6,42.5,0.0
241,48.933011,2.632336,86.91,72.6,42.4,0.0
242,48.933245,2.63347,86.91,72.6,42.4,0.0
243,48.933479,2.634604,86.91,72.6,42.4,0.0
244,48.933713,2.635738,86.91,72.6,42.3,0.0
245,48.933947,2.636871,86.91,72.6,42.3,0.0
246,48.934181,2.638005,86.91,72.6,42.3,0.0
247,48.934415,2.639139,86.91,72.6,42.2,0.0
248,48.934649,2.640273,86.91,72.6,42.2,0.0
249,48.934883,2.641407,86.91,72.6,42.2,0.0
250,48.935117,2.64254,86.91,72.6,42.1,0.0
251,48.935351,2.643674,86.91,72.6,42.1,0.0
252,48.935585,2.644808,86.91,72.6,42.1,0.0
253,48.935819,2.645942,86.91,72.6,42.0,0.0
254,48.936054,2.647075,86.91,72.6,42.0,0.0
255,48.936288,2.648209,86.91,72.6,42.0,0.0
256,48.936522,2.649343,86.91,72.6,41.9,0.0
257,48.936756,2.650477,86.9,72.6,41.9,0.0
258,48.93699,2.65161,86.9,72.6,41.9,0.0
259,48.937224,2.652744,86.9,72.6,41.8,0.0
260,48.937458,2.653878,86.9,72.6,41.8,0.0
261,48.937692,2.655012,86.9,72.6,41.8,0.0
262,48.937926,2.656145,86.9,72.6,41.7,0.0
263,48.93816,2.657279,86.9,72.6,41.7,0.0
264,48.938394,2.658413,86.9,72.6,41.7,0.0
265,48.938628,2.659547,86.9,72.6,41.6,0.0
266,48.938862,2.66068,86.9,72.6,41.6,0.0
267,48.939096,2.661814,86.9,72.6,41.6,0.0
268,48.939331,2.662948,86.9,72.6,41.5,0.0
269,48.939565,2.664082,86.9,72.6,41.5,0.0
270,48.939799,2.665216,86.9,72.6,41.5,0.0
271,48.940033,2.666349,86.9,72.6,41.4,0.0
272,48.940267,2.667483,86.9,72.6,41.4,0.0
273,48.940501,2.668617,86.9,72.6,41.4,0.0
274,48.940735,2.669751,86.9,72.6,41.3,0.0
275,48.940969,2.670884,86.9,72.6,41.3,0.0
276,48.941203,2.672018,86.9,72.6,41.3,0.0
277,48.941437,2.673152,86.9,72.6,41.2,0.0
278,48.941671,2.674286,86.9,72.6,41.2,0.0
279,48.941905,2.675419,86.9,72.6,41.2,0.0
280,48.942139,2.676553,86.9,72.6,41.1,0.0
281,48.942373,2.677687,86.9,72.6,41.1,0.0
282,48.942607,2.678821,86.9,72.6,41.1,0.0
283,48.942842,2.679954,86.9,72.6,41.0,0.0
284,48.943076,2.681088,86.89,72.6,41.0,0.0
285,48.94331,2.682222,86.89,72.6,41.0,0.0
286,48.943544,2.683356,86.89,72.6,40.9,0.0
287,48.943778,2.684489,86.89,72.6,40.9,0.0
288,48.944012,2.685623,86.89,72.6,40.9,0.0
289,48.944246,2.686757,86.89,72.6,40.8,0.0
290,48.94448,2.687891,86.89,72.6,40.8,0.0
291,48.944714,2.689024,86.89,72.6,40.8,0.0
292,48.944948,2.690158,86.89,72.5,40.7,0.0
293,48.945182,2.691292,86.89,72.5,40.7,0.0
294,48.945416,2.692426,86.89,72.5,40.7,0.0
295,48.94565,2.69356,86.89,72.5,40.6,0.0
296,48.945884,2.694693,86.89,72.5,40.6,0.0
297,48.946119,2.695827,86.89,72.5,40.6,0.0
298,48.946353,2.696961,86.89,72.5,40.5,0.0
299,48.946587,2.698095,86.89,72.5,40.5,0.0
300,48.946821,2.699228,86.89,72.5,40.5,0.0
301,48.947055,2.700362,86.89,72.5,40.4,0.0
302,48.947289,2.701496,86.89,72.5,40.4,0.0
303,48.947523,2.70263,86.89,72.5,40.4,0.0
304,48.947757,2.703763,86.89,72.5,40.3,0.0
305,48.947991,2.704897,86.89,72.5,40.3,0.0
306,48.948225,2.706031,86.89,72.5,40.3,0.0
307,48.948459,2.707165,86.89,72.5,40.3,0.0
308,48.948693,2.708298,86.89,72.5,40.2,0.0
309,48.948927,2.709432,86.89,72.5,40.2,0.0
310,48.949161,2.710566,86.89,72.5,40.2,0.0
311,48.949395,2.7117,86.88,72.5,40.1,0.0
312,48.94963,2.712833,86.88,72.5,40.1,0.0
313,48.949864,2.713967,86.88,72.5,40.1,0.0
314,48.950098,2.715101,86.88,72.5,40.0,0.0
315,48.950332,2.716235,86.88,72.5,40.0,0.0
316,48.950566,2.717369,86.88,72.5,40.0,0.0
317,48.9508,2.718502,86.88,72.5,39.9,0.0
318,48.951034,2.719636,86.88,72.5,39.9,0.0
319,48.951268,2.72077,86.88,72.5,39.9,0.0
320,48.951502,2.721904,86.88,72.5,39.8,0.0
321,48.951736,2.723037,86.88,72.5,39.8,0.0
322,48.95197,2.724171,86.88,72.5,39.8,0.0
323,48.952204,2.725305,86.88,72.5,39.7,0.0
324,48.952438,2.726439,86.88,72.5,39.7,0.0
325,48.952672,2.727572,86.88,72.5,39.7,0.0
326,48.952907,2.728706,86.88,72.5,39.6,0.0
327,48.953141,2.72984,86.88,72.5,39.6,0.0
328,48.953375,2.730974,86.88,72.5,39.6,0.0
329,48.953609,2.732107,86.88,72.5,39.6,0.0
330,48.953843,2.733241,86.88,72.5,39.5,0.0
331,48.954077,2.734375,86.88,72.5,39.5,0.0
332,48.954311,2.735509,86.88,72.5,39.5,0.0
333,48.954545,2.736642,86.88,72.5,39.4,0.0
334,48.954779,2.737776,86.88,72.5,39.4,0.0
335,48.955013,2.73891,86.88,72.5,39.4,0.0
336,48.955247,2.740044,86.88,72.5,39.3,0.0
337,48.955481,2.741178,86.88,72.5,39.3,0.0
338,48.955715,2.742311,86.87,72.5,39.3,0.0
339,48.955949,2.743445,86.87,72.5,39.2,0.0
340,48.956183,2.744579,86.87,72.5,39.2,0.0
341,48.956418,2.745713,86.87,72.5,39.2,0.0
342,48.956652,2.746846,86.87,72.5,39.1,0.0
343,48.956886,2.74798,86.87,72.5,39.1,0.0
344,48.95712,2.749114,86.87,72.5,39.1,0.0
345,48.957354,2.750248,86.87,72.5,39.0,0.0
346,48.957588,2.751381,86.87,72.5,39.0,0.0
347,48.957822,2.752515,86.87,72.5,39.0,0.0
348,48.958056,2.753649,86.87,72.5,39.0,0.0
349,48.95829,2.754783,86.87,72.5,38.9,0.0
350,48.958524,2.755916,86.87,72.5,38.9,0.0
351,48.958758,2.75705,86.87,72.5,38.9,0.0
352,48.958992,2.758184,86.87,72.5,38.8,0.0
353,48.959226,2.759318,86.87,72.5,38.8,0.0
354,48.95946,2.760451,86.87,72.5,38.8,0.0
355,48.959695,2.761585,86.87,72.5,38.7,0.0
356,48.959929,2.762719,86.87,72.5,38.7,0.0
357,48.960163,2.763853,86.87,72.5,38.7,0.0
358,48.960397,2.764986,86.87,72.5,38.6,0.0
359,48.960631,2.76612,86.87,72.5,38.6,0.0
360,48.960865,2.767254,86.87,72.5,38.6,0.0
361,48.961099,2.768388,86.87,72.5,38.6,0.0
362,48.961333,2.769522,86.87,72.5,38.5,0.0
363,48.961567,2.770655,86.87,72.5,38.5,0.0
364,48.961801,2.771789,86.87,72.5,38.5,0.0
365,48.962035,2.772923,86.86,72.5,38.4,0.0
366,48.962269,2.774057,86.86,72.5,38.4,0.0
367,48.962503,2.77519,86.86,72.5,38.4,0.0
368,48.962737,2.776324,86.86,72.5,38.3,0.0
369,48.962971,2.777458,86.86,72.5,38.3,0.0
370,48.963206,2.778592,86.86,72.5,38.3,0.0
371,48.96344,2.779725,86.86,72.5,38.2,0.0
372,48.963674,2.780859,86.86,72.5,38.2,0.0
373,48.963908,2.781993,86.86,72.5,38.2,0.0
374,48.964142,2.783127,86.86,72.5,38.2,0.0
375,48.964376,2.78426,86.86,72.5,38.1,0.0
376,48.96461,2.785394,86.86,72.5,38.1,0.0
377,48.964844,2.786528,86.86,72.5,38.1,0.0
378,48.965078,2.787662,86.86,72.5,38.0,0.0
379,48.965312,2.788795,86.86,72.5,38.0,0.0
380,48.965546,2.789929,86.86,72.5,38.0,0.0
381,48.96578,2.791063,86.86,72.5,37.9,0.0
382,48.966014,2.792197,86.86,72.5,37.9,0.0
383,48.966248,2.793331,86.86,72.5,37.9,0.0
384,48.966483,2.794464,86.86,72.5,37.9,0.0
385,48.966717,2.795598,86.86,72.5,37.8,0.0
386,48.966951,2.796732,86.86,72.5,37.8,0.0
387,48.967185,2.797866,86.86,72.5,37.8,0.0
388,48.967419,2.798999,86.86,72.5,37.7,0.0
389,48.967653,2.800133,86.86,72.5,37.7,0.0
390,48.967887,2.801267,86.86,72.5,37.7,0.0
391,48.968121,2.802401,86.86,72.5,37.6,0.0
392,48.968355,2.803534,86.85,72.5,37.6,0.0
393,48.968589,2.804668,86.85,72.5,37.6,0.0
394,48.968823,2.805802,86.85,72.5,37.6,0.0
395,48.969057,2.806936,86.85,72.5,37.5,0.0
396,48.969291,2.808069,86.85,72.5,37.5,0.0
397,48.969525,2.809203,86.85,72.5,37.5,0.0
398,48.969759,2.810337,86.85,72.5,37.4,0.0
399,48.969994,2.811471,86.85,72.5,37.4,0.0
400,48.970228,2.812604,86.85,72.5,37.4,0.0
401,48.970462,2.813738,86.85,72.5,37.3,0.0
402,48.970696,2.814872,86.85,72.5,37.3,0.0
403,48.97093,2.816006,86.85,72.5,37.3,0.0
404,48.971164,2.81714,86.85,72.5,37.3,0.0
405,48.971398,2.818273,86.85,72.5,37.2,0.0
406,48.971632,2.819407,86.85,72.5,37.2,0.0
407,48.971866,2.820541,86.85,72.5,37.2,0.0
408,48.9721,2.821675,86.85,72.5,37.1,0.0
409,48.972334,2.822808,86.85,72.5,37.1,0.0
410,48.972568,2.823942,86.85,72.5,37.1,0.0
411,48.972802,2.825076,86.85,72.5,37.1,0.0
412,48.973036,2.82621,86.85,72.5,37.0,0.0
413,48.973271,2.827343,86.85,72.5,37.0,0.0
414,48.973505,2.828477,86.85,72.5,37.0,0.0
415,48.973739,2.829611,86.85,72.5,36.9,0.0
416,48.973973,2.830745,86.85,72.5,36.9,0.0
417,48.974207,2.831878,86.85,72.5,36.9,0.0
418,48.974441,2.833012,86.84,72.5,36.8,0.0
419,48.974675,2.834146,86.84,72.5,36.8,0.0
420,48.974909,2.83528,86.84,72.5,36.8,0.0
421,48.975143,2.836413,86.84,72.5,36.8,0.0
422,48.975377,2.837547,86.84,72.5,36.7,0.0
423,48.975611,2.838681,86.84,72.5,36.7,0.0
424,48.975845,2.839815,86.84,72.5,36.7,0.0
425,48.976079,2.840948,86.84,72.5,36.6,0.0
426,48.976313,2.842082,86.84,72.5,36.6,0.0
427,48.976547,2.843216,86.84,72.5,36.6,0.0
428,48.976782,2.84435,86.84,72.5,36.6,0.0
429,48.977016,2.845484,86.84,72.5,36.5,0.0
430,48.97725,2.846617,86.84,72.5,36.5,0.0
431,48.977484,2.847751,86.84,72.5,36.5,0.0
432,48.977718,2.848885,86.84,72.5,36.4,0.0
433,48.977952,2.850019,86.84,72.5,36.4,0.0
434,48.978186,2.851152,86.84,72.5,36.4,0.0
435,48.97842,2.852286,86.84,72.5,36.4,0.0
436,48.978654,2.85342,86.84,72.5,36.3,0.0
437,48.978888,2.854554,86.84,72.5,36.3,0.0
438,48.979122,2.855687,86.84,72.5,36.3,0.0
439,48.979356,2.856821,86.84,72.5,36.2,0.0
440,48.97959,2.857955,86.84,72.5,36.2,0.0
441,48.979824,2.859089,86.84,72.5,36.2,0.0
442,48.980059,2.860222,86.84,72.5,36.2,0.0
443,48.980293,2.861356,86.84,72.5,36.1,0.0
444,48.980527,2.86249,86.84,72.5,36.1,0.0
445,48.980761,2.863624,86.83,72.5,36.1,0.0
446,48.980995,2.864757,86.83,72.5,36.0,0.0
447,48.981229,2.865891,86.83,72.5,36.0,0.0
448,48.981463,2.867025,86.83,72.5,36.0,0.0
449,48.981697,2.868159,86.83,72.5,36.0,0.0
450,48.981931,2.869293,86.83,72.5,35.9,0.0
451,48.982165,2.870426,86.83,72.5,35.9,0.0
452,48.982399,2.87156,86.83,72.5,35.9,0.0
453,48.982633,2.872694,86.83,72.5,35.8,0.0
454,48.982867,2.873828,86.83,72.5,35.8,0.0
455,48.983101,2.874961,86.83,72.5,35.8,0.0
456,48.983335,2.876095,86.83,72.5,35.8,0.0
457,48.98357,2.877229,86.83,72.5,35.7,0.0
458,48.983804,2.878363,86.83,72.5,35.7,0.0
459,48.984038,2.879496,86.83,72.5,35.7,0.0
460,48.984272,2.88063,86.83,72.5,35.6,0.0
461,48.984506,2.881764,86.83,72.5,35.6,0.0
462,48.98474,2.882898,86.83,72.5,35.6,0.0
463,48.984974,2.884031,86.83,72.5,35.6,0.0
464,48.985208,2.885165,86.83,72.5,35.5,0.0
465,48.985442,2.886299,86.83,72.5,35.5,0.0
466,48.985676,2.887433,86.83,72.5,35.5,0.0
467,48.98591,2.888566,86.83,72.5,35.5,0.0
468,48.986144,2.8897,86.83,72.5,35.4,0.0
469,48.986378,2.890834,86.83,72.5,35.4,0.0
470,48.986612,2.891968,86.83,72.5,35.4,0.0
471,48.986847,2.893102,86.83,72.5,35.3,0.0
472,48.987081,2.894235,86.82,72.5,35.3,0.0
473,48.987315,2.895369,86.82,72.5,35.3,0.0
474,48.987549,2.896503,86.82,72.5,35.3,0.0
475,48.987783,2.897637,86.82,72.5,35.2,0.0
476,48.988017,2.89877,86.82,72.5,35.2,0.0
477,48.988251,2.899904,86.82,72.5,35.2,0.0
478,48.988485,2.901038,86.82,72.5,35.1,0.0
479,48.988719,2.902172,86.82,72.5,35.1,0.0
480,48.988953,2.903305,86.82,72.5,35.1,0.0
481,48.989187,2.904439,86.82,72.5,35.1,0.0
482,48.989421,2.905573,86.82,72.5,35.0,0.0
483,48.989655,2.906707,86.82,72.5,35.0,0.0
484,48.989889,2.90784,86.82,72.5,35.0,0.0
485,48.990123,2.908974,86.82,72.5,35.0,0.0
486,48.990358,2.910108,86.82,72.5,34.9,0.0
487,48.990592,2.911242,86.82,72.5,34.9,0.0
488,48.990826,2.912375,86.82,72.5,34.9,0.0
489,48.99106,2.913509,86.82,72.5,34.9,0.0
490,48.991294,2.914643,86.82,72.5,34.8,0.0
491,48.991528,2.915777,86.82,72.5,34.8,0.0
492,48.991762,2.91691,86.82,72.5,34.8,0.0
493,48.991996,2.918044,86.82,72.5,34.7,0.0
494,48.99223,2.919178,86.82,72.5,34.7,0.0
495,48.992464,2.920312,86.82,72.5,34.7,0.0
496,48.992698,2.921446,86.82,72.5,34.7,0.0
