timestamp,latitude,longitude,speed,heading,occupancy
50,40.462938,-3.689817,8.0,187.5,47.2
51,40.462866,-3.68983,8.0,187.5,47.4
52,40.462795,-3.689842,8.0,187.5,47.5
53,40.462724,-3.689855,8.0,187.5,47.7
54,40.462653,-3.689867,8.0,187.5,47.8
55,40.462581,-3.689879,8.0,187.5,48.0
56,40.46251,-3.689892,8.0,187.5,48.1
57,40.462439,-3.689904,8.0,187.5,48.2
58,40.462368,-3.689916,8.0,187.5,48.4
59,40.462296,-3.689929,8.0,187.5,48.5
60,40.462225,-3.689941,8.0,187.5,48.7
61,40.462154,-3.689953,8.0,187.5,48.8
62,40.462083,-3.689966,8.0,187.5,48.9
63,40.462011,-3.689978,8.0,187.5,49.1
64,40.46194,-3.68999,8.0,187.5,49.2
65,40.461869,-3.690003,8.0,187.5,49.4
66,40.461798,-3.690015,8.0,187.5,49.5
67,40.461726,-3.690027,8.0,187.5,49.6
68,40.461655,-3.69004,8.0,187.5,49.8
69,40.461584,-3.690052,8.0,187.5,49.9
70,40.461513,-3.690064,8.0,187.5,50.1
71,40.461441,-3.690077,8.0,187.5,50.2
72,40.46137,-3.690089,8.0,187.5,50.3
73,40.461299,-3.690102,8.0,187.5,50.5
74,40.461228,-3.690114,8.0,187.5,50.6
75,40.461156,-3.690126,8.0,187.5,50.8
76,40.461085,-3.690139,8.0,187.5,50.9
77,40.461014,-3.690151,8.0,187.5,51.0
78,40.460943,-3.690163,8.0,187.5,51.2
79,40.460871,-3.690176,8.0,187.5,51.3
80,40.4608,-3.690188,8.0,187.5,51.5
81,40.460729,-3.6902,8.0,187.5,51.6
82,40.460658,-3.690213,8.0,187.5,51.7
83,40.460586,-3.690225,8.0,187.5,51.9
84,40.460515,-3.690237,8.0,187.5,52.0
85,40.460444,-3.69025,8.0,187.5,52.1
86,40.460373,-3.690262,8.0,187.5,52.3
87,40.460301,-3.690274,8.0,187.5,52.4
88,40.46023,-3.690287,8.0,187.5,52.5
89,40.460159,-3.690299,8.0,187.5,52.7
90,40.460088,-3.690311,8.0,187.5,52.8
91,40.460016,-3.690324,8.0,187.5,53.0
92,40.459945,-3.690336,8.0,187.5,53.1
93,40.459874,-3.690349,8.0,187.5,53.2
94,40.459803,-3.690361,8.0,187.5,53.4
95,40.459731,-3.690373,8.0,187.5,53.5
96,40.45966,-3.690386,8.0,187.5,53.6
97,40.459589,-3.690398,8.0,187.5,53.8
98,40.459518,-3.69041,8.0,187.5,53.9
99,40.459446,-3.690423,8.0,187.5,54.0
100,40.459375,-3.690435,8.0,187.5,54.2
101,40.459304,-3.690447,8.0,187.5,54.3
102,40.459233,-3.69046,8.0,187.5,54.4
103,40.459161,-3.690472,8.0,187.5,54.6
104,40.45909,-3.690484,8.0,187.5,54.7
105,40.459019,-3.690497,8.0,187.5,54.8
106,40.458949,-3.690481,7.87,170.3,55.0
107,40.45888,-3.690455,8.0,164.2,55.1
108,40.458811,-3.69043,8.0,164.2,55.2
109,40.458742,-3.690404,8.0,164.2,55.4
110,40.458673,-3.690378,8.0,164.2,55.5
111,40.458604,-3.690352,8.0,164.2,55.6
112,40.458534,-3.690326,8.0,164.2,55.7
113,40.458465,-3.690301,8.0,164.2,55.9
114,40.458396,-3.690275,8.0,164.2,56.0
115,40.458327,-3.690249,8.0,164.2,56.1
116,40.458258,-3.690223,8.0,164.2,56.3
117,40.458189,-3.690198,8.0,164.2,56.4
118,40.45812,-3.690172,8.0,164.2,56.5
119,40.45805,-3.690146,8.0,164.2,56.7
120,40.457981,-3.69012,8.0,164.2,56.8
121,40.457912,-3.690094,8.0,164.2,56.9
122,40.457843,-3.690069,8.0,164.2,57.0
123,40.457774,-3.690043,8.0,164.2,57.2
124,40.457705,-3.690017,8.0,164.2,57.3
125,40.457636,-3.689991,8.0,164.2,57.4
126,40.457567,-3.689965,8.0,164.2,57.5
127,40.457497,-3.68994,8.0,164.2,57.7
128,40.457428,-3.689914,8.0,164.2,57.8
129,40.457359,-3.689888,8.0,164.2,57.9
130,40.45729,-3.689862,8.0,164.2,58.0
131,40.457221,-3.689837,8.0,164.2,58.2
132,40.457152,-3.689811,8.0,164.2,58.3
133,40.457083,-3.689785,8.0,164.2,58.4
134,40.457013,-3.689759,8.0,164.2,58.5
135,40.456944,-3.689733,8.0,164.2,58.7
136,40.456875,-3.689708,8.0,164.2,58.8
137,40.456806,-3.689682,8.0,164.2,58.9
138,40.456737,-3.689656,8.0,164.2,59.0
139,40.456668,-3.68963,8.0,164.2,59.2
140,40.456599,-3.689605,8.0,164.2,59.3
141,40.456529,-3.689579,8.0,164.2,59.4
142,40.45646,-3.689553,8.0,164.2,59.5
143,40.456391,-3.689527,8.0,164.2,59.6
144,40.456322,-3.689501,8.0,164.2,59.8
145,40.456253,-3.689476,8.0,164.2,59.9
146,40.456184,-3.68945,8.0,164.2,60.0
147,40.456115,-3.689424,8.0,164.2,60.1
148,40.456046,-3.689398,8.0,164.2,60.2
149,40.455976,-3.689373,8.0,164.2,60.4
150,40.455907,-3.689347,8.0,164.2,60.5
151,40.455838,-3.689321,8.0,164.2,60.6
152,40.455769,-3.689295,8.0,164.2,60.7
153,40.4557,-3.689269,8.0,164.2,60.8
154,40.455631,-3.689244,8.0,164.2,60.9
155,40.455562,-3.689218,8.0,164.2,61.1
156,40.455492,-3.689192,8.0,164.2,61.2
157,40.455423,-3.689166,8.0,164.2,61.3
158,40.455354,-3.689141,8.0,164.2,61.4
159,40.455285,-3.689115,8.0,164.2,61.5
160,40.455216,-3.689089,8.0,164.2,61.6
161,40.455147,-3.689063,8.0,164.2,61.8
162,40.455078,-3.689037,8.0,164.2,61.9
163,40.455008,-3.689012,8.0,164.2,62.0
164,40.454939,-3.688986,8.0,164.2,62.1
165,40.45487,-3.68896,8.0,164.2,62.2
166,40.454801,-3.688934,8.0,164.2,62.3
167,40.454732,-3.688909,8.0,164.2,62.4
168,40.454663,-3.688883,8.0,164.2,62.5
169,40.454594,-3.688857,8.0,164.2,62.7
170,40.454525,-3.688831,8.0,164.2,62.8
171,40.454455,-3.688805,8.0,164.2,62.9
172,40.454386,-3.68878,8.0,164.2,63.0
173,40.454317,-3.688754,8.0,164.2,63.1
174,40.454248,-3.688728,8.0,164.2,63.2
175,40.454179,-3.688702,8.0,164.2,63.3
176,40.45411,-3.688677,8.0,164.2,63.4
177,40.454041,-3.688651,8.0,164.2,63.5
178,40.453971,-3.688625,8.0,164.2,63.6
179,40.453902,-3.688599,8.0,164.2,63.8
180,40.453833,-3.688573,8.0,164.2,63.9
181,40.453764,-3.688548,8.0,164.2,64.0
182,40.453695,-3.688522,8.0,164.2,64.1
183,40.453626,-3.688496,8.0,164.2,64.2
184,40.453557,-3.68847,8.0,164.2,64.3
185,40.453487,-3.688444,8.0,164.2,64.4
186,40.453418,-3.688419,8.0,164.2,64.5
187,40.453349,-3.688393,8.0,164.2,64.6
188,40.45328,-3.688367,8.0,164.2,64.7
189,40.453211,-3.688341,8.0,164.2,64.8
190,40.453142,-3.688316,8.0,164.2,64.9
191,40.453074,-3.688315,7.55,179.6,65.0
192,40.453008,-3.688353,8.0,203.7,65.1
193,40.452942,-3.688391,8.0,203.7,65.2
194,40.452877,-3.688429,8.0,203.7,65.3
195,40.452811,-3.688467,8.0,203.7,65.4
196,40.452745,-3.688505,8.0,203.7,65.5
197,40.452679,-3.688543,8.0,203.7,65.6
198,40.452613,-3.688581,8.0,203.7,65.7
199,40.452548,-3.688619,8.0,203.7,65.8
200,40.452482,-3.688657,8.0,203.7,65.9
201,40.452416,-3.688695,8.0,203.7,66.0
202,40.45235,-3.688733,8.0,203.7,66.1
203,40.452284,-3.688771,8.0,203.7,66.2
204,40.452219,-3.688809,8.0,203.7,66.3
205,40.452153,-3.688847,8.0,203.7,66.4
206,40.452087,-3.688885,8.0,203.7,66.5
207,40.452021,-3.688923,8.0,203.7,66.6
208,40.451956,-3.688961,8.0,203.7,66.7
209,40.45189,-3.688999,8.0,203.7,66.8
210,40.451824,-3.689037,8.0,203.7,66.9
211,40.451758,-3.689075,8.0,203.7,67.0
212,40.451692,-3.689113,8.0,203.7,67.1
213,40.451627,-3.689151,8.0,203.7,67.1
214,40.451561,-3.689189,8.0,203.7,67.2
215,40.451495,-3.689227,8.0,203.7,67.3
216,40.451429,-3.689265,8.0,203.7,67.4
217,40.451363,-3.689303,8.0,203.7,67.5
218,40.451298,-3.689341,8.0,203.7,67.6
219,40.451232,-3.689379,8.0,203.7,67.7
220,40.451166,-3.689417,8.0,203.7,67.8
221,40.4511,-3.689455,8.0,203.7,67.9
222,40.451034,-3.689493,8.0,203.7,68.0
223,40.450969,-3.689531,8.0,203.7,68.0
224,40.450903,-3.689569,8.0,203.7,68.1
225,40.450837,-3.689607,8.0,203.7,68.2
226,40.450771,-3.689645,8.0,203.7,68.3
227,40.450705,-3.689683,8.0,203.7,68.4
228,40.45064,-3.689721,8.0,203.7,68.5
229,40.450574,-3.689759,8.0,203.7,68.6
230,40.450508,-3.689797,8.0,203.7,68.6
231,40.450442,-3.689835,8.0,203.7,68.7
232,40.450376,-3.689873,8.0,203.7,68.8
233,40.450311,-3.689911,8.0,203.7,68.9
234,40.450245,-3.689949,8.0,203.7,69.0
235,40.450179,-3.689987,8.0,203.7,69.1
236,40.450113,-3.690025,8.0,203.7,69.1
237,40.450048,-3.690063,8.0,203.7,69.2
238,40.449982,-3.690101,8.0,203.7,69.3
239,40.449916,-3.690139,8.0,203.7,69.4
240,40.44985,-3.690177,8.0,203.7,69.5
241,40.449784,-3.690215,8.0,203.7,69.5
242,40.449719,-3.690253,8.0,203.7,69.6
243,40.449653,-3.690291,8.0,203.7,69.7
244,40.449587,-3.690329,8.0,203.7,69.8
245,40.449521,-3.690367,8.0,203.7,69.8
246,40.449455,-3.690405,8.0,203.7,69.9
247,40.44939,-3.690443,8.0,203.7,70.0
248,40.449324,-3.690481,8.0,203.7,70.1
249,40.449258,-3.690519,8.0,203.7,70.1
250,40.449192,-3.690557,8.0,203.7,70.2
251,40.449126,-3.690595,8.0,203.7,70.3
252,40.449061,-3.690633,8.0,203.7,70.4
253,40.448995,-3.690671,8.0,203.7,70.4
254,40.448929,-3.690709,8.0,203.7,70.5
255,40.448863,-3.690747,8.0,203.7,70.6
256,40.448797,-3.690785,8.0,203.7,70.6
257,40.448732,-3.690823,8.0,203.7,70.7
258,40.448666,-3.690861,8.0,203.7,70.8
259,40.4486,-3.690899,8.0,203.7,70.9
260,40.448534,-3.690937,8.0,203.7,70.9
261,40.448468,-3.690975,8.0,203.7,71.0
262,40.448403,-3.691013,8.0,203.7,71.1
263,40.448337,-3.691051,8.0,203.7,71.1
264,40.448271,-3.691089,8.0,203.7,71.2
265,40.448205,-3.691127,8.0,203.7,71.3
266,40.44814,-3.691165,8.0,203.7,71.3
267,40.448074,-3.691203,8.0,203.7,71.4
268,40.448008,-3.69124,8.0,203.7,71.5
269,40.447942,-3.691278,8.0,203.7,71.5
270,40.447876,-3.691316,8.0,203.7,71.6
271,40.447811,-3.691354,8.0,203.7,71.6
272,40.447745,-3.691392,8.0,203.7,71.7
273,40.447679,-3.69143,8.0,203.7,71.8
274,40.447613,-3.691468,8.0,203.7,71.8
275,40.447547,-3.691506,8.0,203.7,71.9
276,40.447482,-3.691544,8.0,203.7,71.9
277,40.447416,-3.691582,8.0,203.7,72.0
278,40.44735,-3.69162,8.0,203.7,72.1
279,40.447284,-3.691658,8.0,203.7,72.1
280,40.447218,-3.691696,8.0,203.7,72.2
281,40.447153,-3.691734,8.0,203.7,72.2
282,40.447087,-3.691772,8.0,203.7,72.3
283,40.447021,-3.69181,8.0,203.7,72.4
284,40.446955,-3.691848,8.0,203.7,72.4
285,40.446889,-3.691886,8.0,203.7,72.5
286,40.446824,-3.691924,8.0,203.7,72.5
287,40.446758,-3.691962,8.0,203.7,72.6
288,40.446692,-3.692,8.0,203.7,72.6
289,40.446626,-3.692038,8.0,203.7,72.7
290,40.44656,-3.692076,8.0,203.7,72.7
291,40.446495,-3.692114,8.0,203.7,72.8
292,40.446429,-3.692152,8.0,203.7,72.8
293,40.446363,-3.69219,8.0,203.7,72.9
294,40.446297,-3.692228,8.0,203.7,72.9
295,40.446232,-3.692266,8.0,203.7,73.0
296,40.446166,-3.692304,8.0,203.7,73.0
297,40.4461,-3.692342,8.0,203.7,73.1
298,40.446034,-3.69238,8.0,203.7,73.1
299,40.445966,-3.692394,7.7,188.7,73.2
300,40.445894,-3.692382,8.0,172.4,73.2
301,40.445823,-3.692369,8.0,172.4,73.3
302,40.445752,-3.692357,8.0,172.4,73.3
303,40.445681,-3.692344,8.0,172.4,73.3
304,40.44561,-3.692332,8.0,172.4,73.4
305,40.445538,-3.692319,8.0,172.4,73.4
306,40.445467,-3.692307,8.0,172.4,73.5
307,40.445396,-3.692294,8.0,172.4,73.5
308,40.445325,-3.692282,8.0,172.4,73.6
309,40.445253,-3.692269,8.0,172.4,73.6
310,40.445182,-3.692257,8.0,172.4,73.6
311,40.445111,-3.692244,8.0,172.4,73.7
312,40.44504,-3.692232,8.0,172.4,73.7
313,40.444968,-3.692219,8.0,172.4,73.8
314,40.444897,-3.692207,8.0,172.4,73.8
315,40.444826,-3.692195,8.0,172.4,73.8
316,40.444755,-3.692182,8.0,172.4,73.9
317,40.444683,-3.69217,8.0,172.4,73.9
318,40.444612,-3.692157,8.0,172.4,73.9
319,40.444541,-3.692145,8.0,172.4,74.0
320,40.44447,-3.692132,8.0,172.4,74.0
321,40.444399,-3.69212,8.0,172.4,74.1
322,40.444327,-3.692107,8.0,172.4,74.1
323,40.444256,-3.692095,8.0,172.4,74.1
324,40.444185,-3.692082,8.0,172.4,74.2
325,40.444114,-3.69207,8.0,172.4,74.2
326,40.444042,-3.692057,8.0,172.4,74.2
327,40.443971,-3.692045,8.0,172.4,74.2
328,40.4439,-3.692032,8.0,172.4,74.3
329,40.443829,-3.69202,8.0,172.4,74.3
330,40.443757,-3.692008,8.0,172.4,74.3
331,40.443686,-3.691995,8.0,172.4,74.4
332,40.443615,-3.691983,8.0,172.4,74.4
333,40.443544,-3.69197,8.0,172.4,74.4
334,40.443472,-3.691958,8.0,172.4,74.4
335,40.443401,-3.691945,8.0,172.4,74.5
336,40.44333,-3.691933,8.0,172.4,74.5
337,40.443259,-3.69192,8.0,172.4,74.5
338,40.443188,-3.691908,8.0,172.4,74.5
339,40.443116,-3.691895,8.0,172.4,74.6
340,40.443045,-3.691883,8.0,172.4,74.6
341,40.442974,-3.69187,8.0,172.4,74.6
342,40.442903,-3.691858,8.0,172.4,74.6
343,40.442831,-3.691845,8.0,172.4,74.6
344,40.44276,-3.691833,8.0,172.4,74.7
345,40.442689,-3.691821,8.0,172.4,74.7
346,40.442618,-3.691808,8.0,172.4,74.7
347,40.442546,-3.691796,8.0,172.4,74.7
348,40.442475,-3.691783,8.0,172.4,74.7
349,40.442404,-3.691771,8.0,172.4,74.8
350,40.442333,-3.691758,8.0,172.4,74.8
351,40.442261,-3.691746,8.0,172.4,74.8
352,40.44219,-3.691733,8.0,172.4,74.8
353,40.442119,-3.691721,8.0,172.4,74.8
354,40.442048,-3.691708,8.0,172.4,74.8
355,40.441976,-3.691696,8.0,172.4,74.9
356,40.441905,-3.691683,8.0,172.4,74.9
357,40.441834,-3.691671,8.0,172.4,74.9
358,40.441763,-3.691658,8.0,172.4,74.9
359,40.441692,-3.691646,8.0,172.4,74.9
360,40.44162,-3.691634,8.0,172.4,74.9
361,40.441549,-3.691621,8.0,172.4,74.9
362,40.441478,-3.691609,8.0,172.4,74.9
363,40.441407,-3.691596,8.0,172.4,74.9
364,40.441335,-3.691584,8.0,172.4,74.9
365,40.441264,-3.691571,8.0,172.4,75.0
366,40.441193,-3.691559,8.0,172.4,75.0
367,40.441122,-3.691546,8.0,172.4,75.0
368,40.44105,-3.691534,8.0,172.4,75.0
369,40.440979,-3.691521,8.0,172.4,75.0
370,40.440908,-3.691509,8.0,172.4,75.0
371,40.440837,-3.691496,8.0,172.4,75.0
372,40.440765,-3.691484,8.0,172.4,75.0
373,40.440694,-3.691471,8.0,172.4,75.0
374,40.440623,-3.691459,8.0,172.4,75.0
375,40.440552,-3.691447,8.0,172.4,75.0
376,40.440481,-3.691434,8.0,172.4,75.0
377,40.440409,-3.691422,8.0,172.4,75.0
378,40.440338,-3.691409,8.0,172.4,75.0
379,40.440267,-3.691397,8.0,172.4,75.0
380,40.440196,-3.691384,8.0,172.4,75.0
381,40.440124,-3.691372,8.0,172.4,75.0
382,40.440053,-3.691359,8.0,172.4,75.0
383,40.439982,-3.691347,8.0,172.4,75.0
384,40.439911,-3.691334,8.0,172.4,75.0
385,40.439839,-3.691322,8.0,172.4,75.0
386,40.439768,-3.691309,8.0,172.4,75.0
387,40.439697,-3.691297,8.0,172.4,75.0
388,40.439626,-3.691284,8.0,172.4,75.0
389,40.439554,-3.691272,8.0,172.4,75.0
390,40.439483,-3.69126,8.0,172.4,74.9
391,40.439412,-3.691247,8.0,172.4,74.9
392,40.439341,-3.691235,8.0,172.4,74.9
393,40.43927,-3.691222,8.0,172.4,74.9
394,40.439198,-3.69121,8.0,172.4,74.9
395,40.439127,-3.691197,8.0,172.4,74.9
396,40.439056,-3.691185,8.0,172.4,74.9
397,40.438985,-3.691172,8.0,172.4,74.9
398,40.438913,-3.69116,8.0,172.4,74.9
399,40.438842,-3.691147,8.0,172.4,74.9
400,40.438771,-3.691135,8.0,172.4,74.8
401,40.4387,-3.691122,8.0,172.4,74.8
402,40.438628,-3.69111,8.0,172.4,74.8
403,40.438557,-3.691098,8.0,172.4,74.8
404,40.438486,-3.691085,8.0,172.4,74.8
405,40.438415,-3.691073,8.0,172.4,74.8
406,40.438343,-3.69106,8.0,172.4,74.7
407,40.438272,-3.691048,8.0,172.4,74.7
408,40.438201,-3.691035,8.0,172.4,74.7
409,40.43813,-3.691023,8.0,172.4,74.7
410,40.438059,-3.69101,8.0,172.4,74.7
411,40.437988,-3.690995,7.98,170.6,74.6
412,40.437919,-3.690966,8.0,162.3,74.6
413,40.437851,-3.690937,8.0,162.3,74.6
414,40.437782,-3.690909,8.0,162.3,74.6
415,40.437714,-3.69088,8.0,162.3,74.6
416,40.437646,-3.690851,8.0,162.3,74.5
417,40.437577,-3.690822,8.0,162.3,74.5
418,40.437509,-3.690794,8.0,162.3,74.5
419,40.43744,-3.690765,8.0,162.3,74.5
420,40.437372,-3.690736,8.0,162.3,74.4
421,40.437303,-3.690707,8.0,162.3,74.4
422,40.437235,-3.690679,8.0,162.3,74.4
423,40.437166,-3.69065,8.0,162.3,74.4
424,40.437098,-3.690621,8.0,162.3,74.3
425,40.437029,-3.690592,8.0,162.3,74.3
426,40.436961,-3.690564,8.0,162.3,74.3
427,40.436893,-3.690535,8.0,162.3,74.2
428,40.436824,-3.690506,8.0,162.3,74.2
429,40.436756,-3.690477,8.0,162.3,74.2
430,40.436687,-3.690449,8.0,162.3,74.1
431,40.436619,-3.69042,8.0,162.3,74.1
432,40.43655,-3.690391,8.0,162.3,74.1
433,40.436482,-3.690362,8.0,162.3,74.1
434,40.436413,-3.690334,8.0,162.3,74.0
435,40.436345,-3.690305,8.0,162.3,74.0
436,40.436276,-3.690276,8.0,162.3,73.9
437,40.436208,-3.690247,8.0,162.3,73.9
438,40.43614,-3.690219,8.0,162.3,73.9
439,40.436071,-3.69019,8.0,162.3,73.8
440,40.436003,-3.690161,8.0,162.3,73.8
441,40.435934,-3.690132,8.0,162.3,73.8
442,40.435866,-3.690104,8.0,162.3,73.7
443,40.435797,-3.690075,8.0,162.3,73.7
444,40.435729,-3.690046,8.0,162.3,73.6
445,40.43566,-3.690017,8.0,162.3,73.6
446,40.435592,-3.689989,8.0,162.3,73.6
447,40.435523,-3.68996,8.0,162.3,73.5
448,40.435455,-3.689931,8.0,162.3,73.5
449,40.435387,-3.689902,8.0,162.3,73.4
450,40.435318,-3.689874,8.0,162.3,73.4
451,40.43525,-3.689845,8.0,162.3,73.3
452,40.435181,-3.689816,8.0,162.3,73.3
453,40.435113,-3.689787,8.0,162.3,73.3
454,40.435044,-3.689759,8.0,162.3,73.2
455,40.434976,-3.68973,8.0,162.3,73.2
456,40.434907,-3.689701,8.0,162.3,73.1
457,40.434839,-3.689672,8.0,162.3,73.1
458,40.434771,-3.689644,8.0,162.3,73.0
459,40.434702,-3.689615,8.0,162.3,73.0
460,40.434634,-3.689586,8.0,162.3,72.9
461,40.434565,-3.689557,8.0,162.3,72.9
462,40.434497,-3.689529,8.0,162.3,72.8
463,40.434428,-3.6895,8.0,162.3,72.8
464,40.43436,-3.689471,8.0,162.3,72.7
465,40.434291,-3.689442,8.0,162.3,72.7
466,40.434223,-3.689414,8.0,162.3,72.6
467,40.434154,-3.689385,8.0,162.3,72.6
468,40.434086,-3.689356,8.0,162.3,72.5
469,40.434018,-3.689327,8.0,162.3,72.5
470,40.433949,-3.689299,8.0,162.3,72.4
471,40.433881,-3.68927,8.0,162.3,72.3
472,40.433812,-3.689241,8.0,162.3,72.3
473,40.433744,-3.689212,8.0,162.3,72.2
474,40.433675,-3.689184,8.0,162.3,72.2
475,40.433607,-3.689155,8.0,162.3,72.1
476,40.433538,-3.689126,8.0,162.3,72.1
477,40.43347,-3.689097,8.0,162.3,72.0
478,40.433401,-3.689069,8.0,162.3,71.9
479,40.433333,-3.68904,8.0,162.3,71.9
480,40.433265,-3.689011,8.0,162.3,71.8
481,40.433196,-3.688982,8.0,162.3,71.8
482,40.433128,-3.688954,8.0,162.3,71.7
483,40.433059,-3.688925,8.0,162.3,71.6
484,40.432991,-3.688904,7.82,166.9,71.6
485,40.432922,-3.688933,8.0,198.1,71.5
486,40.432854,-3.688963,8.0,198.1,71.5
487,40.432786,-3.688992,8.0,198.1,71.4
488,40.432718,-3.689022,8.0,198.1,71.3
489,40.432649,-3.689051,8.0,198.1,71.3
490,40.432581,-3.68908,8.0,198.1,71.2
491,40.432513,-3.68911,8.0,198.1,71.1
492,40.432444,-3.689139,8.0,198.1,71.1
493,40.432376,-3.689169,8.0,198.1,71.0
494,40.432308,-3.689198,8.0,198.1,70.9
495,40.43224,-3.689227,8.0,198.1,70.9
496,40.432171,-3.689257,8.0,198.1,70.8
497,40.432103,-3.689286,8.0,198.1,70.7
498,40.432035,-3.689316,8.0,198.1,70.6
499,40.431966,-3.689345,8.0,198.1,70.6
500,40.431898,-3.689374,8.0,198.1,70.5
501,40.43183,-3.689404,8.0,198.1,70.4
502,40.431762,-3.689433,8.0,198.1,70.4
503,40.431693,-3.689463,8.0,198.1,70.3
504,40.431625,-3.689492,8.0,198.1,70.2
505,40.431557,-3.689521,8.0,198.1,70.1
506,40.431488,-3.689551,8.0,198.1,70.1
507,40.43142,-3.68958,8.0,198.1,70.0
508,40.431352,-3.68961,8.0,198.1,69.9
509,40.431283,-3.689639,8.0,198.1,69.8
510,40.431215,-3.689668,8.0,198.1,69.8
511,40.431147,-3.689698,8.0,198.1,69.7
512,40.431079,-3.689727,8.0,198.1,69.6
513,40.43101,-3.689757,8.0,198.1,69.5
514,40.430942,-3.689786,8.0,198.1,69.5
515,40.430874,-3.689815,8.0,198.1,69.4
516,40.430805,-3.689845,8.0,198.1,69.3
517,40.430737,-3.689874,8.0,198.1,69.2
518,40.430669,-3.689904,8.0,198.1,69.1
519,40.430601,-3.689933,8.0,198.1,69.0
520,40.430532,-3.689962,8.0,198.1,69.0
521,40.430464,-3.689992,8.0,198.1,68.9
522,40.430396,-3.690021,8.0,198.1,68.8
523,40.430327,-3.690051,8.0,198.1,68.7
524,40.430259,-3.69008,8.0,198.1,68.6
525,40.430191,-3.69011,8.0,198.1,68.6
526,40.430123,-3.690139,8.0,198.1,68.5
527,40.430054,-3.690168,8.0,198.1,68.4
528,40.429986,-3.690198,8.0,198.1,68.3
529,40.429918,-3.690227,8.0,198.1,68.2
530,40.429849,-3.690257,8.0,198.1,68.1
531,40.429781,-3.690286,8.0,198.1,68.0
532,40.429713,-3.690315,8.0,198.1,68.0
533,40.429645,-3.690345,8.0,198.1,67.9
534,40.429576,-3.690374,8.0,198.1,67.8
535,40.429508,-3.690404,8.0,198.1,67.7
536,40.42944,-3.690433,8.0,198.1,67.6
537,40.429371,-3.690462,8.0,198.1,67.5
538,40.429303,-3.690492,8.0,198.1,67.4
539,40.429235,-3.690521,8.0,198.1,67.3
540,40.429166,-3.690551,8.0,198.1,67.2
541,40.429098,-3.69058,8.0,198.1,67.1
542,40.42903,-3.690609,8.0,198.1,67.0
543,40.428962,-3.690639,8.0,198.1,67.0
544,40.428893,-3.690668,8.0,198.1,66.9
545,40.428825,-3.690698,8.0,198.1,66.8
546,40.428757,-3.690727,8.0,198.1,66.7
547,40.428688,-3.690756,8.0,198.1,66.6
548,40.42862,-3.690786,8.0,198.1,66.5
549,40.428552,-3.690815,8.0,198.1,66.4
550,40.428484,-3.690845,8.0,198.1,66.3
551,40.428415,-3.690874,8.0,198.1,66.2
552,40.428347,-3.690903,8.0,198.1,66.1
553,40.428279,-3.690933,8.0,198.1,66.0
554,40.42821,-3.690962,8.0,198.1,65.9
555,40.428142,-3.690992,8.0,198.1,65.8
556,40.428074,-3.691021,8.0,198.1,65.7
557,40.428006,-3.69105,8.0,198.1,65.6
