timestamp,latitude,longitude,speed,heading,occupancy
59,40.446143,-3.694088,14.0,95.1,71.6
60,40.446132,-3.693923,14.0,95.1,71.5
61,40.446121,-3.693759,14.0,95.1,71.4
62,40.446109,-3.693594,14.0,95.1,71.3
63,40.446098,-3.69343,14.0,95.1,71.1
64,40.446087,-3.693265,14.0,95.1,71.0
65,40.446076,-3.6931,14.0,95.1,70.9
66,40.446065,-3.692936,14.0,95.1,70.7
67,40.446054,-3.692771,14.0,95.1,70.6
68,40.446043,-3.692607,14.0,95.1,70.5
69,40.446031,-3.692442,14.0,95.1,70.4
70,40.44602,-3.692277,14.0,95.1,70.2
71,40.446009,-3.692113,14.0,95.1,70.1
72,40.445998,-3.691948,14.0,95.1,70.0
73,40.445987,-3.691784,14.0,95.1,69.8
74,40.445976,-3.691619,14.0,95.1,69.7
75,40.445965,-3.691454,14.0,95.1,69.6
76,40.445953,-3.69129,14.0,95.1,69.4
77,40.445942,-3.691125,14.0,95.1,69.3
78,40.445931,-3.69096,14.0,95.1,69.2
79,40.44592,-3.690796,14.0,95.1,69.0
80,40.445909,-3.690631,14.0,95.1,68.9
81,40.445882,-3.690477,13.43,103.1,68.8
82,40.445791,-3.690363,14.0,136.4,68.6
83,40.4457,-3.690249,14.0,136.4,68.5
84,40.445608,-3.690135,14.0,136.4,68.4
85,40.445517,-3.690021,14.0,136.4,68.2
86,40.445426,-3.689907,14.0,136.4,68.1
87,40.445335,-3.689793,14.0,136.4,68.0
88,40.445244,-3.689679,14.0,136.4,67.8
89,40.445153,-3.689565,14.0,136.4,67.7
90,40.445062,-3.689451,14.0,136.4,67.5
91,40.444971,-3.689337,14.0,136.4,67.4
92,40.44488,-3.689222,14.0,136.4,67.3
93,40.444789,-3.689108,14.0,136.4,67.1
94,40.444698,-3.688994,14.0,136.4,67.0
95,40.444607,-3.68888,14.0,136.4,66.9
96,40.444516,-3.688766,14.0,136.4,66.7
97,40.444425,-3.688652,14.0,136.4,66.6
98,40.444334,-3.688538,14.0,136.4,66.4
99,40.444243,-3.688424,14.0,136.4,66.3
100,40.444152,-3.68831,14.0,136.4,66.2
101,40.444061,-3.688196,14.0,136.4,66.0
102,40.44397,-3.688082,14.0,136.4,65.9
103,40.443879,-3.687968,14.0,136.4,65.8
104,40.443788,-3.687854,14.0,136.4,65.6
105,40.443697,-3.68774,14.0,136.4,65.5
106,40.443606,-3.687626,14.0,136.4,65.3
107,40.443515,-3.687512,14.0,136.4,65.2
108,40.443424,-3.687398,14.0,136.4,65.1
109,40.443333,-3.687284,14.0,136.4,64.9
110,40.443242,-3.68717,14.0,136.4,64.8
111,40.443151,-3.687056,14.0,136.4,64.6
112,40.44306,-3.686942,14.0,136.4,64.5
113,40.442969,-3.686828,14.0,136.4,64.4
114,40.442878,-3.686714,14.0,136.4,64.2
115,40.442787,-3.6866,14.0,136.4,64.1
116,40.442696,-3.686486,14.0,136.4,63.9
117,40.442605,-3.686372,14.0,136.4,63.8
118,40.442514,-3.686257,14.0,136.4,63.7
119,40.442423,-3.686143,14.0,136.4,63.5
120,40.442332,-3.686029,14.0,136.4,63.4
121,40.442241,-3.685915,14.0,136.4,63.2
122,40.44215,-3.685801,14.0,136.4,63.1
123,40.442059,-3.685687,14.0,136.4,62.9
124,40.441968,-3.685573,14.0,136.4,62.8
125,40.441877,-3.685459,14.0,136.4,62.7
126,40.441786,-3.685345,14.0,136.4,62.5
127,40.441695,-3.685231,14.0,136.4,62.4
128,40.441604,-3.685117,14.0,136.4,62.2
129,40.441513,-3.685003,14.0,136.4,62.1
130,40.441422,-3.684889,14.0,136.4,62.0
131,40.44133,-3.684775,14.0,136.4,61.8
132,40.441239,-3.684661,14.0,136.4,61.7
133,40.441148,-3.684547,14.0,136.4,61.5
134,40.441057,-3.684433,14.0,136.4,61.4
135,40.440966,-3.684319,14.0,136.4,61.2
136,40.440875,-3.684205,14.0,136.4,61.1
137,40.440784,-3.684091,14.0,136.4,60.9
138,40.440693,-3.683977,14.0,136.4,60.8
139,40.440602,-3.683863,14.0,136.4,60.7
140,40.440511,-3.683749,14.0,136.4,60.5
141,40.44042,-3.683635,14.0,136.4,60.4
142,40.440329,-3.683521,14.0,136.4,60.2
143,40.440238,-3.683407,14.0,136.4,60.1
144,40.440147,-3.683292,14.0,136.4,59.9
145,40.440056,-3.683178,14.0,136.4,59.8
146,40.439965,-3.683064,14.0,136.4,59.7
147,40.439874,-3.68295,14.0,136.4,59.5
148,40.439783,-3.682836,14.0,136.4,59.4
149,40.439692,-3.682722,14.0,136.4,59.2
150,40.439601,-3.682608,14.0,136.4,59.1
151,40.43951,-3.682494,14.0,136.4,58.9
152,40.439419,-3.68238,14.0,136.4,58.8
153,40.439328,-3.682266,14.0,136.4,58.6
154,40.439237,-3.682152,14.0,136.4,58.5
155,40.439146,-3.682038,14.0,136.4,58.3
156,40.439055,-3.681924,14.0,136.4,58.2
157,40.438964,-3.68181,14.0,136.4,58.1
158,40.438873,-3.681696,14.0,136.4,57.9
159,40.438782,-3.681582,14.0,136.4,57.8
160,40.438691,-3.681468,14.0,136.4,57.6
161,40.4386,-3.681354,14.0,136.4,57.5
162,40.438509,-3.68124,14.0,136.4,57.3
163,40.438418,-3.681126,14.0,136.4,57.2
164,40.438327,-3.681012,14.0,136.4,57.0
165,40.438236,-3.680898,14.0,136.4,56.9
166,40.438145,-3.680784,14.0,136.4,56.7
167,40.438054,-3.68067,14.0,136.4,56.6
168,40.437963,-3.680556,14.0,136.4,56.5
169,40.437872,-3.680442,14.0,136.4,56.3
170,40.437781,-3.680328,14.0,136.4,56.2
171,40.43769,-3.680213,14.0,136.4,56.0
172,40.437599,-3.680099,14.0,136.4,55.9
173,40.437508,-3.679985,14.0,136.4,55.7
174,40.437417,-3.679871,14.0,136.4,55.6
175,40.437326,-3.679757,14.0,136.4,55.4
176,40.437235,-3.679643,14.0,136.4,55.3
177,40.437204,-3.679498,12.8,105.4,55.1
178,40.43721,-3.679333,14.0,87.1,55.0
179,40.437217,-3.679168,14.0,87.1,54.9
180,40.437223,-3.679003,14.0,87.1,54.7
181,40.437229,-3.678838,14.0,87.1,54.6
182,40.437236,-3.678672,14.0,87.1,54.4
183,40.437242,-3.678507,14.0,87.1,54.3
184,40.437248,-3.678342,14.0,87.1,54.1
185,40.437255,-3.678177,14.0,87.1,54.0
186,40.437261,-3.678012,14.0,87.1,53.8
187,40.437267,-3.677847,14.0,87.1,53.7
188,40.437274,-3.677682,14.0,87.1,53.5
189,40.43728,-3.677517,14.0,87.1,53.4
190,40.437286,-3.677352,14.0,87.1,53.2
191,40.437293,-3.677187,14.0,87.1,53.1
192,40.437299,-3.677022,14.0,87.1,53.0
193,40.437191,-3.677009,12.05,174.7,52.8
194,40.437066,-3.67702,14.0,183.6,52.7
195,40.43694,-3.67703,14.0,183.6,52.5
196,40.436815,-3.67704,14.0,183.6,52.4
197,40.436689,-3.677051,14.0,183.6,52.2
198,40.436564,-3.677061,14.0,183.6,52.1
199,40.436438,-3.677072,14.0,183.6,51.9
200,40.436313,-3.677082,14.0,183.6,51.8
201,40.436187,-3.677093,14.0,183.6,51.6
202,40.436062,-3.677103,14.0,183.6,51.5
203,40.435936,-3.677114,14.0,183.6,51.4
204,40.435811,-3.677124,14.0,183.6,51.2
205,40.435685,-3.677135,14.0,183.6,51.1
206,40.43556,-3.677145,14.0,183.6,50.9
207,40.435434,-3.677155,14.0,183.6,50.8
208,40.435309,-3.677166,14.0,183.6,50.6
209,40.435183,-3.677176,14.0,183.6,50.5
210,40.435058,-3.677187,14.0,183.6,50.3
211,40.434932,-3.677197,14.0,183.6,50.2
212,40.434807,-3.677208,14.0,183.6,50.1
213,40.434681,-3.677218,14.0,183.6,49.9
214,40.434556,-3.677229,14.0,183.6,49.8
215,40.43443,-3.677239,14.0,183.6,49.6
216,40.434305,-3.67725,14.0,183.6,49.5
217,40.434179,-3.67726,14.0,183.6,49.3
218,40.434054,-3.677271,14.0,183.6,49.2
219,40.433928,-3.677281,14.0,183.6,49.0
220,40.433803,-3.677291,14.0,183.6,48.9
221,40.433686,-3.677276,13.07,174.4,48.8
222,40.433608,-3.677147,14.0,128.4,48.6
223,40.43353,-3.677017,14.0,128.4,48.5
224,40.433452,-3.676888,14.0,128.4,48.3
225,40.433374,-3.676758,14.0,128.4,48.2
226,40.433296,-3.676629,14.0,128.4,48.0
227,40.433217,-3.676499,14.0,128.4,47.9
228,40.433139,-3.676369,14.0,128.4,47.8
229,40.433061,-3.67624,14.0,128.4,47.6
230,40.432983,-3.67611,14.0,128.4,47.5
231,40.432905,-3.675981,14.0,128.4,47.3
232,40.432827,-3.675851,14.0,128.4,47.2
233,40.432749,-3.675722,14.0,128.4,47.0
234,40.432671,-3.675592,14.0,128.4,46.9
235,40.432593,-3.675463,14.0,128.4,46.8
236,40.432515,-3.675333,14.0,128.4,46.6
237,40.432437,-3.675203,14.0,128.4,46.5
238,40.432359,-3.675074,14.0,128.4,46.3
239,40.432281,-3.674944,14.0,128.4,46.2
240,40.432203,-3.674815,14.0,128.4,46.1
241,40.432125,-3.674685,14.0,128.4,45.9
242,40.432047,-3.674556,14.0,128.4,45.8
243,40.431969,-3.674426,14.0,128.4,45.6
244,40.431891,-3.674296,14.0,128.4,45.5
245,40.431813,-3.674167,14.0,128.4,45.4
246,40.431735,-3.674037,14.0,128.4,45.2
247,40.431656,-3.673908,14.0,128.4,45.1
248,40.431578,-3.673778,14.0,128.4,44.9
249,40.4315,-3.673649,14.0,128.4,44.8
250,40.431422,-3.673519,14.0,128.4,44.7
251,40.431344,-3.67339,14.0,128.4,44.5
252,40.431266,-3.67326,14.0,128.4,44.4
253,40.431188,-3.67313,14.0,128.4,44.2
254,40.43111,-3.673001,14.0,128.4,44.1
255,40.431032,-3.672871,14.0,128.4,44.0
256,40.430954,-3.672742,14.0,128.4,43.8
257,40.430876,-3.672612,14.0,128.4,43.7
258,40.430798,-3.672483,14.0,128.4,43.5
259,40.43072,-3.672353,14.0,128.4,43.4
260,40.430642,-3.672224,14.0,128.4,43.3
261,40.430564,-3.672094,14.0,128.4,43.1
262,40.430486,-3.671964,14.0,128.4,43.0
263,40.430408,-3.671835,14.0,128.4,42.9
264,40.43033,-3.671705,14.0,128.4,42.7
265,40.430252,-3.671576,14.0,128.4,42.6
266,40.430174,-3.671446,14.0,128.4,42.4
267,40.430096,-3.671317,14.0,128.4,42.3
268,40.430017,-3.671187,14.0,128.4,42.2
269,40.429939,-3.671057,14.0,128.4,42.0
270,40.429861,-3.670928,14.0,128.4,41.9
271,40.429783,-3.670798,14.0,128.4,41.8
272,40.429705,-3.670669,14.0,128.4,41.6
273,40.429627,-3.670539,14.0,128.4,41.5
274,40.429549,-3.67041,14.0,128.4,41.4
275,40.429471,-3.67028,14.0,128.4,41.2
276,40.429393,-3.670151,14.0,128.4,41.1
277,40.429315,-3.670021,14.0,128.4,41.0
278,40.429237,-3.669891,14.0,128.4,40.8
279,40.429159,-3.669762,14.0,128.4,40.7
280,40.429081,-3.669632,14.0,128.4,40.6
281,40.429003,-3.669503,14.0,128.4,40.4
282,40.428925,-3.669373,14.0,128.4,40.3
283,40.428847,-3.669244,14.0,128.4,40.2
284,40.428769,-3.669114,14.0,128.4,40.0
285,40.428685,-3.669004,13.15,134.9,39.9
286,40.428562,-3.669039,14.0,192.3,39.8
287,40.42844,-3.669074,14.0,192.3,39.6
288,40.428317,-3.66911,14.0,192.3,39.5
289,40.428194,-3.669145,14.0,192.3,39.4
290,40.428071,-3.66918,14.0,192.3,39.3
291,40.427948,-3.669215,14.0,192.3,39.1
292,40.427825,-3.66925,14.0,192.3,39.0
293,40.427702,-3.669285,14.0,192.3,38.9
294,40.427579,-3.66932,14.0,192.3,38.7
295,40.427456,-3.669355,14.0,192.3,38.6
296,40.427334,-3.66939,14.0,192.3,38.5
297,40.427211,-3.669426,14.0,192.3,38.3
298,40.427088,-3.669461,14.0,192.3,38.2
299,40.426965,-3.669496,14.0,192.3,38.1
300,40.426842,-3.669531,14.0,192.3,38.0
301,40.426719,-3.669566,14.0,192.3,37.8
302,40.426596,-3.669601,14.0,192.3,37.7
303,40.426473,-3.669636,14.0,192.3,37.6
304,40.42635,-3.669671,14.0,192.3,37.5
305,40.426227,-3.669706,14.0,192.3,37.3
306,40.426105,-3.669742,14.0,192.3,37.2
307,40.425982,-3.669777,14.0,192.3,37.1
308,40.425859,-3.669812,14.0,192.3,37.0
309,40.425736,-3.669847,14.0,192.3,36.8
310,40.425613,-3.669882,14.0,192.3,36.7
311,40.42549,-3.669917,14.0,192.3,36.6
312,40.425367,-3.669952,14.0,192.3,36.5
313,40.425244,-3.669987,14.0,192.3,36.3
314,40.425121,-3.670022,14.0,192.3,36.2
315,40.424999,-3.670058,14.0,192.3,36.1
316,40.424876,-3.670093,14.0,192.3,36.0
317,40.424753,-3.670128,14.0,192.3,35.8
318,40.42463,-3.670163,14.0,192.3,35.7
319,40.424507,-3.670198,14.0,192.3,35.6
320,40.424384,-3.670233,14.0,192.3,35.5
321,40.424261,-3.670268,14.0,192.3,35.4
322,40.424138,-3.670303,14.0,192.3,35.2
323,40.424015,-3.670338,14.0,192.3,35.1
324,40.423893,-3.670374,14.0,192.3,35.0
325,40.42377,-3.670409,14.0,192.3,34.9
326,40.423647,-3.670444,14.0,192.3,34.8
327,40.423524,-3.670479,14.0,192.3,34.6
328,40.423401,-3.670514,14.0,192.3,34.5
329,40.423278,-3.670549,14.0,192.3,34.4
330,40.423155,-3.670584,14.0,192.3,34.3
331,40.423031,-3.670613,13.99,190.0,34.2
332,40.422907,-3.670636,14.0,188.2,34.0
333,40.422782,-3.67066,14.0,188.2,33.9
334,40.422658,-3.670683,14.0,188.2,33.8
335,40.422534,-3.670707,14.0,188.2,33.7
336,40.422409,-3.67073,14.0,188.2,33.6
337,40.422285,-3.670754,14.0,188.2,33.5
338,40.42216,-3.670777,14.0,188.2,33.4
339,40.422036,-3.670801,14.0,188.2,33.2
340,40.421911,-3.670824,14.0,188.2,33.1
341,40.421787,-3.670848,14.0,188.2,33.0
342,40.421662,-3.670871,14.0,188.2,32.9
343,40.421538,-3.670895,14.0,188.2,32.8
344,40.421413,-3.670918,14.0,188.2,32.7
345,40.421289,-3.670942,14.0,188.2,32.6
346,40.421164,-3.670965,14.0,188.2,32.5
347,40.42104,-3.670989,14.0,188.2,32.3
348,40.420915,-3.671012,14.0,188.2,32.2
349,40.420791,-3.671036,14.0,188.2,32.1
350,40.420666,-3.671059,14.0,188.2,32.0
351,40.420542,-3.671083,14.0,188.2,31.9
352,40.420417,-3.671106,14.0,188.2,31.8
353,40.420293,-3.67113,14.0,188.2,31.7
354,40.420168,-3.671153,14.0,188.2,31.6
355,40.420044,-3.671177,14.0,188.2,31.5
356,40.419919,-3.6712,14.0,188.2,31.4
357,40.419795,-3.671224,14.0,188.2,31.2
358,40.41967,-3.671247,14.0,188.2,31.1
359,40.419546,-3.671271,14.0,188.2,31.0
360,40.419421,-3.671294,14.0,188.2,30.9
361,40.419297,-3.671318,14.0,188.2,30.8
362,40.419172,-3.671341,14.0,188.2,30.7
363,40.419048,-3.671365,14.0,188.2,30.6
364,40.418923,-3.671388,14.0,188.2,30.5
365,40.418799,-3.671412,14.0,188.2,30.4
366,40.418674,-3.671435,14.0,188.2,30.3
367,40.41855,-3.671458,14.0,188.2,30.2
368,40.418425,-3.671482,14.0,188.2,30.1
369,40.418301,-3.671505,14.0,188.2,30.0
370,40.418177,-3.671529,14.0,188.2,29.9
371,40.418052,-3.671552,14.0,188.2,29.8
372,40.417928,-3.671576,14.0,188.2,29.7
373,40.417803,-3.671599,14.0,188.2,29.6
374,40.417682,-3.671643,14.0,195.1,29.5
375,40.41756,-3.671686,14.0,195.3,29.4
376,40.417439,-3.67173,14.0,195.3,29.3
377,40.417318,-3.671773,14.0,195.3,29.2
378,40.417196,-3.671817,14.0,195.3,29.1
379,40.417075,-3.67186,14.0,195.3,29.0
380,40.416954,-3.671904,14.0,195.3,28.9
381,40.416833,-3.671948,14.0,195.3,28.8
382,40.416711,-3.671991,14.0,195.3,28.7
383,40.41659,-3.672035,14.0,195.3,28.6
384,40.416469,-3.672078,14.0,195.3,28.5
385,40.416347,-3.672122,14.0,195.3,28.4
386,40.416226,-3.672166,14.0,195.3,28.3
387,40.416105,-3.672209,14.0,195.3,28.2
388,40.415983,-3.672253,14.0,195.3,28.1
389,40.415862,-3.672296,14.0,195.3,28.0
390,40.415741,-3.67234,14.0,195.3,27.9
391,40.415619,-3.672384,14.0,195.3,27.9
392,40.415498,-3.672427,14.0,195.3,27.8
393,40.415377,-3.672471,14.0,195.3,27.7
394,40.415256,-3.672514,14.0,195.3,27.6
395,40.415134,-3.672558,14.0,195.3,27.5
396,40.415013,-3.672602,14.0,195.3,27.4
397,40.414892,-3.672645,14.0,195.3,27.3
398,40.41477,-3.672689,14.0,195.3,27.2
399,40.414649,-3.672732,14.0,195.3,27.1
400,40.414528,-3.672776,14.0,195.3,27.0
401,40.414406,-3.67282,14.0,195.3,27.0
402,40.414285,-3.672863,14.0,195.3,26.9
403,40.414164,-3.672907,14.0,195.3,26.8
404,40.414043,-3.67295,14.0,195.3,26.7
405,40.413921,-3.672994,14.0,195.3,26.6
406,40.4138,-3.673038,14.0,195.3,26.5
407,40.413679,-3.673081,14.0,195.3,26.4
408,40.413557,-3.673125,14.0,195.3,26.4
409,40.413436,-3.673168,14.0,195.3,26.3
410,40.413315,-3.673212,14.0,195.3,26.2
411,40.413193,-3.673256,14.0,195.3,26.1
412,40.413072,-3.673299,14.0,195.3,26.0
413,40.412951,-3.673343,14.0,195.3,25.9
414,40.412829,-3.673386,14.0,195.3,25.9
415,40.412708,-3.67343,14.0,195.3,25.8
416,40.412587,-3.673473,14.0,195.3,25.7
417,40.412466,-3.673517,14.0,195.3,25.6
418,40.412344,-3.673561,14.0,195.3,25.5
419,40.412223,-3.673604,14.0,195.3,25.5
420,40.412102,-3.673648,14.0,195.3,25.4
421,40.41198,-3.673691,14.0,195.3,25.3
422,40.411859,-3.673735,14.0,195.3,25.2
423,40.411738,-3.673779,14.0,195.3,25.2
424,40.411616,-3.673822,14.0,195.3,25.1
425,40.411495,-3.673866,14.0,195.3,25.0
426,40.411374,-3.673909,14.0,195.2,24.9
427,40.411252,-3.673951,14.0,194.6,24.9
428,40.41113,-3.673993,14.0,194.6,24.8
429,40.411009,-3.674034,14.0,194.6,24.7
430,40.410887,-3.674076,14.0,194.6,24.6
431,40.410765,-3.674118,14.0,194.6,24.6
432,40.410644,-3.67416,14.0,194.6,24.5
433,40.410522,-3.674201,14.0,194.6,24.4
434,40.4104,-3.674243,14.0,194.6,24.4
435,40.410279,-3.674285,14.0,194.6,24.3
436,40.410157,-3.674327,14.0,194.6,24.2
437,40.410035,-3.674368,14.0,194.6,24.1
438,40.409914,-3.67441,14.0,194.6,24.1
439,40.409792,-3.674452,14.0,194.6,24.0
440,40.40967,-3.674494,14.0,194.6,23.9
441,40.409549,-3.674535,14.0,194.6,23.9
442,40.409427,-3.674577,14.0,194.6,23.8
443,40.409305,-3.674619,14.0,194.6,23.7
444,40.409184,-3.674661,14.0,194.6,23.7
445,40.409062,-3.674702,14.0,194.6,23.6
446,40.40894,-3.674744,14.0,194.6,23.5
447,40.408818,-3.674786,14.0,194.6,23.5
448,40.408697,-3.674828,14.0,194.6,23.4
449,40.408575,-3.674869,14.0,194.6,23.4
450,40.408453,-3.674911,14.0,194.6,23.3
451,40.408332,-3.674953,14.0,194.6,23.2
452,40.40821,-3.674995,14.0,194.6,23.2
453,40.408088,-3.675036,14.0,194.6,23.1
454,40.407967,-3.675078,14.0,194.6,23.1
455,40.407845,-3.67512,14.0,194.6,23.0
456,40.407723,-3.675162,14.0,194.6,22.9
457,40.407602,-3.675203,14.0,194.6,22.9
458,40.40748,-3.675245,14.0,194.6,22.8
459,40.407358,-3.675287,14.0,194.6,22.8
460,40.407237,-3.675329,14.0,194.6,22.7
461,40.407115,-3.67537,14.0,194.6,22.6
462,40.406993,-3.675412,14.0,194.6,22.6
463,40.406872,-3.675454,14.0,194.6,22.5
464,40.40675,-3.675496,14.0,194.6,22.5
465,40.406628,-3.675537,14.0,194.6,22.4
466,40.406507,-3.675579,14.0,194.6,22.4
467,40.406385,-3.675621,14.0,194.6,22.3
468,40.406263,-3.675663,14.0,194.6,22.3
469,40.406142,-3.675704,14.0,194.6,22.2
470,40.40602,-3.675746,14.0,194.6,22.2
471,40.405898,-3.675788,14.0,194.6,22.1
472,40.405776,-3.67583,14.0,194.6,22.1
473,40.405655,-3.675871,14.0,194.6,22.0
474,40.405533,-3.675913,14.0,194.6,22.0
475,40.405411,-3.675955,14.0,194.6,21.9
476,40.40529,-3.675997,14.0,194.6,21.9
477,40.405168,-3.676038,14.0,194.6,21.8
478,40.405046,-3.67608,14.0,194.6,21.8
479,40.404925,-3.676122,14.0,194.6,21.7
480,40.404803,-3.676164,14.0,194.6,21.7
481,40.404681,-3.676205,14.0,194.6,21.6
482,40.40456,-3.676247,14.0,194.6,21.6
483,40.404438,-3.676289,14.0,194.6,21.6
484,40.404316,-3.676331,14.0,194.6,21.5
485,40.404195,-3.676372,14.0,194.6,21.5
486,40.404073,-3.676414,14.0,194.6,21.4
487,40.403951,-3.676456,14.0,194.6,21.4
488,40.40383,-3.676498,14.0,194.6,21.4
489,40.403708,-3.676539,14.0,194.6,21.3
490,40.403586,-3.676581,14.0,194.6,21.3
491,40.403465,-3.676623,14.0,194.6,21.2
492,40.403343,-3.676665,14.0,194.6,21.2
493,40.403221,-3.676706,14.0,194.6,21.2
494,40.4031,-3.676748,14.0,194.6,21.1
495,40.402978,-3.67679,14.0,194.6,21.1
496,40.402856,-3.676832,14.0,194.6,21.1
497,40.402735,-3.676873,14.0,194.6,21.0
498,40.402613,-3.676915,14.0,194.6,21.0
499,40.402491,-3.676957,14.0,194.6,20.9
500,40.402369,-3.676999,14.0,194.6,20.9
501,40.402248,-3.67704,14.0,194.6,20.9
502,40.402126,-3.677082,14.0,194.6,20.8
503,40.402004,-3.677124,14.0,194.6,20.8
504,40.401883,-3.677166,14.0,194.6,20.8
505,40.401761,-3.677207,14.0,194.6,20.8
506,40.401639,-3.677249,14.0,194.6,20.7
507,40.401518,-3.677291,14.0,194.6,20.7
508,40.401396,-3.677333,14.0,194.6,20.7
509,40.401274,-3.677374,14.0,194.6,20.6
510,40.40117,-3.677451,13.27,209.3,20.6
511,40.401094,-3.677583,14.0,232.8,20.6
512,40.401018,-3.677714,14.0,232.8,20.6
513,40.400942,-3.677846,14.0,232.8,20.5
514,40.400866,-3.677977,14.0,232.8,20.5
515,40.40079,-3.678109,14.0,232.8,20.5
516,40.400714,-3.678241,14.0,232.8,20.5
517,40.400638,-3.678372,14.0,232.8,20.4
518,40.400562,-3.678504,14.0,232.8,20.4
519,40.400486,-3.678635,14.0,232.8,20.4
520,40.40041,-3.678767,14.0,232.8,20.4
521,40.400334,-3.678898,14.0,232.8,20.4
522,40.400258,-3.67903,14.0,232.8,20.3
523,40.400182,-3.679162,14.0,232.8,20.3
524,40.400106,-3.679293,14.0,232.8,20.3
525,40.40003,-3.679425,14.0,232.8,20.3
526,40.399954,-3.679556,14.0,232.8,20.3
527,40.399878,-3.679688,14.0,232.8,20.2
528,40.399802,-3.679819,14.0,232.8,20.2
529,40.399726,-3.679951,14.0,232.8,20.2
530,40.39965,-3.680082,14.0,232.8,20.2
531,40.399574,-3.680214,14.0,232.8,20.2
532,40.399498,-3.680346,14.0,232.8,20.2
533,40.399422,-3.680477,14.0,232.8,20.1
534,40.399346,-3.680609,14.0,232.8,20.1
535,40.39927,-3.68074,14.0,232.8,20.1
536,40.399194,-3.680872,14.0,232.8,20.1
537,40.399118,-3.681003,14.0,232.8,20.1
538,40.399042,-3.681135,14.0,232.8,20.1
539,40.398966,-3.681267,14.0,232.8,20.1
540,40.39889,-3.681398,14.0,232.8,20.1
541,40.398814,-3.68153,14.0,232.8,20.1
542,40.398738,-3.681661,14.0,232.8,20.1
543,40.398662,-3.681793,14.0,232.8,20.0
544,40.398581,-3.681917,13.88,229.3,20.0
545,40.398476,-3.682008,14.0,213.6,20.0
546,40.398371,-3.682099,14.0,213.6,20.0
547,40.398266,-3.682191,14.0,213.6,20.0
548,40.398161,-3.682282,14.0,213.6,20.0
549,40.398057,-3.682373,14.0,213.6,20.0
550,40.397952,-3.682465,14.0,213.6,20.0
551,40.397847,-3.682556,14.0,213.6,20.0
552,40.397742,-3.682647,14.0,213.6,20.0
553,40.397637,-3.682738,14.0,213.6,20.0
554,40.397533,-3.68283,14.0,213.6,20.0
555,40.397428,-3.682921,14.0,213.6,20.0
556,40.397323,-3.683012,14.0,213.6,20.0
557,40.397218,-3.683104,14.0,213.6,20.0
